,,,EleR_01,HydR_01
period1,sc01,t1907, 0.485541643125 ,
period1,sc01,t1908, 0.10467948645 ,
period1,sc01,t1909, 0.0689085089 ,
period1,sc01,t1910, 0.0574969087 ,
period1,sc01,t1911, 0.06781123965 ,
period1,sc01,t1912, 0.196740376525 ,
period1,sc01,t1913, 0.280352293375 ,
period1,sc01,t1914, 0.98995631735 ,
period1,sc01,t1915, 1.19185385935 ,
period1,sc01,t1916, 0.78103625215 ,
period1,sc01,t1917, 0.373181271925 ,
period1,sc01,t1918, 0.362647487125 ,
period1,sc01,t1919, 0.210127061375 ,
period1,sc01,t1920, 0.138804560125 ,
period1,sc01,t1921, 0.1413282794 ,
period1,sc01,t1922, 0.063312435725 ,
period1,sc01,t1923, 0.053437012475 ,
period1,sc01,t1924, 0.047731212375 ,
period1,sc01,t1925, 0.05991090105 ,
period1,sc01,t1926, 0.068359874275 ,
period1,sc01,t1927, 0.07527267055 ,
period1,sc01,t1928, 0.06429997805 ,
period1,sc01,t1929, 0.024249650425 ,
period1,sc01,t1930, 0 ,
period1,sc01,t1931,-0.0158006772 ,
period1,sc01,t1932,-0.0561801856 ,
period1,sc01,t1933,-0.12443033295 ,
period1,sc01,t1934,-0.116859175125 ,
period1,sc01,t1935,-0.053656466325 ,
period1,sc01,t1936,-0.01294777715 ,
period1,sc01,t1937, 0.013167231 ,
period1,sc01,t1938, 0.189937307175 ,
period1,sc01,t1939, 0.2093589729 ,
period1,sc01,t1940, 0.210565969075 ,
period1,sc01,t1941, 0.17973270315 ,
period1,sc01,t1942, 0.1641514798 ,
period1,sc01,t1943, 0.162944483625 ,
period1,sc01,t1944, 0.155044145025 ,
period1,sc01,t1945, 0.0276511851 ,
period1,sc01,t1946, 0.035441796775 ,
period1,sc01,t1947, 0.027980365875 ,
period1,sc01,t1948, 0.035002889075 ,
period1,sc01,t1949, 0.046195035425 ,
period1,sc01,t1950, 0.054314827875 ,
period1,sc01,t1951, 0.035112616 ,
period1,sc01,t1952, 0.032808350575 ,
period1,sc01,t1953, 0.0333569852 ,
period1,sc01,t1954, 0.024688558125 ,
period1,sc01,t1955, 0.0250177389 ,
period1,sc01,t1956, 0.010862965575 ,
period1,sc01,t1957, 0.009765696325 ,
period1,sc01,t1958, 0.0057058001 ,
period1,sc01,t1959, 0.02216483885 ,
period1,sc01,t1960, 0.032369442875 ,
period1,sc01,t1961, 0.109836651925 ,
period1,sc01,t1962, 0.26334462 ,
period1,sc01,t1963, 0.267843423925 ,
period1,sc01,t1964, 0.335654663575 ,
period1,sc01,t1965, 0.264990523875 ,
period1,sc01,t1966, 0.262137623825 ,
period1,sc01,t1967, 0.259723631475 ,
period1,sc01,t1968, 0.257309639125 ,
period1,sc01,t1969, 0.2462272197 ,
period1,sc01,t1970, 0.245678585075 ,
period1,sc01,t1971, 0.248970392825 ,
period1,sc01,t1972, 0.252920562125 ,
period1,sc01,t1973, 0.260601446875 ,
period1,sc01,t1974, 0.500245051075 ,
period1,sc01,t1975, 1.143244831575 ,
period1,sc01,t1976, 1.3492022698 ,
period1,sc01,t1977, 1.3865094243 ,
period1,sc01,t1978, 1.124810708175 ,
period1,sc01,t1979, 0.8716706922 ,
period1,sc01,t1980, 0.8312911838 ,
period1,sc01,t1981, 0.789485225375 ,
period1,sc01,t1982, 0.787729594575 ,
period1,sc01,t1983, 0.847091861 ,
period1,sc01,t1984, 0.902942865825 ,
period1,sc01,t1985, 1.00268464065 ,
period1,sc01,t1986, 1.183185432275 ,
period1,sc01,t1987, 1.619898593775 ,
period1,sc01,t1988, 1.43325309435 ,
period1,sc01,t1989, 0.965487213075 ,
period1,sc01,t1990, 0.35441796775 ,
period1,sc01,t1991, 0.22537910395 ,
period1,sc01,t1992, 0.213638322975 ,
period1,sc01,t1993, 0.217149584575 ,
period1,sc01,t1994, 0.21308968835 ,
period1,sc01,t1995, 0.204201807425 ,
period1,sc01,t1996, 0.208371430575 ,
period1,sc01,t1997, 0.2097978806 ,
period1,sc01,t1998, 0.233828077175 ,
period1,sc01,t1999, 0.3572708678 ,
period1,sc01,t2000, 0.6487055806 ,
period1,sc01,t2001, 0.948040632 ,
period1,sc01,t2002, 0.5964755643 ,
period1,sc01,t2003, 0.4068674379 ,
period1,sc01,t2004, 0.361769671725 ,
period1,sc01,t2005, 0.31491627475 ,
period1,sc01,t2006, 0.368572741075 ,
period1,sc01,t2007, 0.522300163 ,
period1,sc01,t2008, 0.802213548675 ,
period1,sc01,t2009, 1.01497405625 ,
period1,sc01,t2010, 1.4036268246 ,
period1,sc01,t2011, 1.498540614725 ,
period1,sc01,t2012, 1.323635896275 ,
period1,sc01,t2013, 1.022764667925 ,
period1,sc01,t2014, 0.914354466025 ,
period1,sc01,t2015, 0.637842615025 ,
period1,sc01,t2016, 0.5429288249 ,
period1,sc01,t2017, 0.51110801665 ,
period1,sc01,t2018, 0.522848797625 ,
period1,sc01,t2019, 0.5697021946 ,
period1,sc01,t2020, 0.658032369225 ,
period1,sc01,t2021, 0.70905538935 ,
period1,sc01,t2022, 0.971631920875 ,
period1,sc01,t2023, 1.3105783922 ,
period1,sc01,t2024, 1.51488992655 ,
period1,sc01,t2025, 1.45783192555 ,
period1,sc01,t2026, 1.11636173495 ,
period1,sc01,t2027, 0.988968775025 ,
period1,sc01,t2028, 0.94913790125 ,
period1,sc01,t2029, 0.936519304875 ,
period1,sc01,t2030, 0.7830113368 ,
period1,sc01,t2031, 0.795849387025 ,
period1,sc01,t2032, 0.857515918875 ,
period1,sc01,t2033, 0.8922993541 ,
period1,sc01,t2034, 1.10319450395 ,
period1,sc01,t2035, 1.262627725975 ,
period1,sc01,t2036, 1.287864918725 ,
period1,sc01,t2037, 1.148072816275 ,
period1,sc01,t2038, 0.9822754326 ,
period1,sc01,t2039, 0.7694051981 ,
period1,sc01,t2040, 0.38119133745 ,
period1,sc01,t2041, 0.34958998305 ,
period1,sc01,t2042, 0.34300636755 ,
period1,sc01,t2043, 0.21660094995 ,
period1,sc01,t2044, 0.2124313268 ,
period1,sc01,t2045, 0.21747876535 ,
period1,sc01,t2046, 0.2348156195 ,
period1,sc01,t2047, 0.3765828066 ,
period1,sc01,t2048, 0.5249336092 ,
period1,sc01,t2049, 0.397760103125 ,
period1,sc01,t2050, 0.364403117925 ,
period1,sc01,t2051, 0.2563220968 ,
period1,sc01,t2052, 0.2466661274 ,
period1,sc01,t2053, 0.1860968648 ,
period1,sc01,t2054, 0.053875920175 ,
period1,sc01,t2055, 0.225049923175 ,
period1,sc01,t2056, 0.24776339665 ,
period1,sc01,t2057, 0.250177389 ,
period1,sc01,t2058, 0.302517132225 ,
period1,sc01,t2059, 0.278157754875 ,
period1,sc01,t2060, 0.273329770175 ,
period1,sc01,t2061, 0.269160147025 ,
period1,sc01,t2062, 0.256212369875 ,
period1,sc01,t2063, 0.24600776585 ,
period1,sc01,t2064, 0.2387657888 ,
period1,sc01,t2065, 0.2168204038 ,
period1,sc01,t2066, 0.189498399475 ,
period1,sc01,t2067, 0.17402690305 ,
period1,sc01,t2068, 0.168650283725 ,
period1,sc01,t2069, 0.18236614935 ,
period1,sc01,t2070, 0.2273541886 ,
period1,sc01,t2071, 0.257529092975 ,
period1,sc01,t2072, 0.265868339275 ,
period1,sc01,t2073, 0.26839205855 ,
period1,sc01,t2074, 0.247434215875 ,
period1,sc01,t2075, 0.15822622585 ,
period1,sc01,t2076, 0.015910404125 ,
period1,sc01,t2077,-0.000987542325 ,
period1,sc01,t2078,-0.0013167231 ,
period1,sc01,t2079, 0.001206996175 ,
period1,sc01,t2080, 0.1966306496 ,
period1,sc01,t2081, 0.221977569275 ,
period1,sc01,t2082, 0.3212804364 ,
period1,sc01,t2083, 0.339165925175 ,
period1,sc01,t2084, 0.34695653685 ,
period1,sc01,t2085, 0.309759109275 ,
period1,sc01,t2086, 0.27365895095 ,
period1,sc01,t2087, 0.087891266925 ,
period1,sc01,t2088, 0.025346919675 ,
period1,sc01,t2089, 0.025346919675 ,
period1,sc01,t2090, 0.025346919675 ,
period1,sc01,t2091, 0.031930535175 ,
period1,sc01,t2092, 0.155044145025 ,
period1,sc01,t2093, 0.227902823225 ,
period1,sc01,t2094, 0.24776339665 ,
period1,sc01,t2095, 0.231633538675 ,
period1,sc01,t2096, 0.14286445635 ,
period1,sc01,t2097, 0.04103786995 ,
period1,sc01,t2098, 0.03050408515 ,
period1,sc01,t2099, 0.025346919675 ,
period1,sc01,t2100, 0.010424057875 ,
period1,sc01,t2101, 0.00943651555 ,
period1,sc01,t2102,-0.007351703975 ,
period1,sc01,t2103, 0.01514231565 ,
period1,sc01,t2104, 0.1566900489 ,
period1,sc01,t2105, 0.2778285741 ,
period1,sc01,t2106, 0.328193232675 ,
period1,sc01,t2107, 0.33247258275 ,
period1,sc01,t2108, 0.328632140375 ,
period1,sc01,t2109, 0.320073440225 ,
period1,sc01,t2110, 0.307125663075 ,
period1,sc01,t2111, 0.2971405129 ,
period1,sc01,t2112, 0.2686115124 ,
period1,sc01,t2113, 0.275524308675 ,
period1,sc01,t2114, 0.073846220525 ,
period1,sc01,t2115, 0.04981602395 ,
period1,sc01,t2116, 0.043781043075 ,
period1,sc01,t2117, 0.03664879295 ,
period1,sc01,t2118, 0.03972114685 ,
period1,sc01,t2119, 0.038953058375 ,
period1,sc01,t2120, 0.043561589225 ,
period1,sc01,t2121, 0.0474020316 ,
period1,sc01,t2122, 0.04674367005 ,
period1,sc01,t2123, 0.047731212375 ,
period1,sc01,t2124, 0.02655391585 ,
period1,sc01,t2125, 0.050803566275 ,
period1,sc01,t2126, 0.044658858475 ,
period1,sc01,t2127, 0.0469631239 ,
period1,sc01,t2128, 0.083063282225 ,
period1,sc01,t2129, 0.1584456797 ,
period1,sc01,t2130, 0.305150578425 ,
period1,sc01,t2131, 0.493222527875 ,
period1,sc01,t2132, 0.6254434725 ,
period1,sc01,t2133, 0.531078317 ,
period1,sc01,t2134, 0.438797973075 ,
period1,sc01,t2135, 0.3454203599 ,
period1,sc01,t2136, 0.333240671225 ,
period1,sc01,t2137, 0.32983913655 ,
period1,sc01,t2138, 0.326437601875 ,
period1,sc01,t2139, 0.3274251442 ,
period1,sc01,t2140, 0.3296196827 ,
period1,sc01,t2141, 0.336313025125 ,
period1,sc01,t2142, 1.161459501125 ,
period1,sc01,t2143, 1.3983599322 ,
period1,sc01,t2144, 1.702193787525 ,
period1,sc01,t2145, 1.2636152683 ,
period1,sc01,t2146, 1.079822668925 ,
period1,sc01,t2147, 0.904479042775 ,
period1,sc01,t2148, 0.692486623675 ,
period1,sc01,t2149, 0.544794182625 ,
period1,sc01,t2150, 0.5424899172 ,
period1,sc01,t2151, 0.496514335625 ,
period1,sc01,t2152, 0.6140318723 ,
period1,sc01,t2153, 0.99478430205 ,
period1,sc01,t2154, 1.26427362985 ,
period1,sc01,t2155, 1.784050073575 ,
period1,sc01,t2156, 1.6520485828 ,
period1,sc01,t2157, 1.299057065075 ,
period1,sc01,t2158, 0.974265367075 ,
period1,sc01,t2159, 0.828767464525 ,
period1,sc01,t2160, 0.329180775 ,
period1,sc01,t2161, 0.32983913655 ,
period1,sc01,t2162, 0.360233494775 ,
period1,sc01,t2163, 0.361111310175 ,
period1,sc01,t2164, 0.372522910375 ,
period1,sc01,t2165, 0.48609027775 ,
period1,sc01,t2166, 0.666152161675 ,
period1,sc01,t2167, 1.0722515111 ,
period1,sc01,t2168, 0.840398518575 ,
period1,sc01,t2169, 0.57167727925 ,
period1,sc01,t2170, 0.422119480475 ,
period1,sc01,t2171, 0.35178452155 ,
period1,sc01,t2172, 0.29209307435 ,
period1,sc01,t2173, 0.179842430075 ,
period1,sc01,t2174, 0.0934873401 ,
period1,sc01,t2175, 0.2611500815 ,
period1,sc01,t2176, 0.322706886425 ,
period1,sc01,t2177, 0.366378202575 ,
period1,sc01,t2178, 0.604705083675 ,
period1,sc01,t2179, 0.790801948475 ,
period1,sc01,t2180, 0.698411877625 ,
period1,sc01,t2181, 0.5424899172 ,
period1,sc01,t2182, 0.43078790755 ,
period1,sc01,t2183, 0.334557394325 ,
period1,sc01,t2184, 0.329948863475 ,
period1,sc01,t2185, 0.32325552105 ,
period1,sc01,t2186, 0.321829071025 ,
period1,sc01,t2187, 0.3300585904 ,
period1,sc01,t2188, 0.3331309443 ,
period1,sc01,t2189, 0.359575133225 ,
period1,sc01,t2190, 0.56597147915 ,
period1,sc01,t2191, 0.76216322105 ,
period1,sc01,t2192, 0.638281522725 ,
period1,sc01,t2193, 0.3563930524 ,
period1,sc01,t2194, 0.286277547325 ,
period1,sc01,t2195, 0.006034980875 ,
period1,sc01,t2196,-0.0144839541 ,
period1,sc01,t2197,-0.016568765675 ,
period1,sc01,t2198,-0.012618596375 ,
period1,sc01,t2199,-0.0096559694 ,
period1,sc01,t2200, 0.00943651555 ,
period1,sc01,t2201, 0.258187454525 ,
period1,sc01,t2202, 0.3607821294 ,
period1,sc01,t2203, 0.54973189425 ,
period1,sc01,t2204, 0.409830064875 ,
period1,sc01,t2205, 0.37109646035 ,
period1,sc01,t2206, 0.36056267555 ,
period1,sc01,t2207, 0.347944079175 ,
period1,sc01,t2208, 0.343116094475 ,
period1,sc01,t2209, 0.33642275205 ,
period1,sc01,t2210, 0.33378930585 ,
period1,sc01,t2211, 0.34300636755 ,
period1,sc01,t2212, 0.35112616 ,
period1,sc01,t2213, 0.3634155756 ,
period1,sc01,t2214, 0.401051910875 ,
period1,sc01,t2215, 0.75601851325 ,
period1,sc01,t2216, 0.5745301793 ,
period1,sc01,t2217, 0.36231830635 ,
period1,sc01,t2218, 0.25654155065 ,
period1,sc01,t2219,-0.00592525395 ,
period1,sc01,t2220,-0.0206286619 ,
period1,sc01,t2221,-0.08317300915 ,
period1,sc01,t2222,-0.05596073175 ,
period1,sc01,t2223,-0.013057504075 ,
period1,sc01,t2224, 0.1171883559 ,
period1,sc01,t2225, 0.306686755375 ,
period1,sc01,t2226, 0.340043740575 ,
period1,sc01,t2227, 0.347505171475 ,
period1,sc01,t2228, 0.35046779845 ,
period1,sc01,t2229, 0.326876509575 ,
period1,sc01,t2230, 0.300322593725 ,
period1,sc01,t2231, 0.213199415275 ,
period1,sc01,t2232, 0.234705892575 ,
period1,sc01,t2233, 0.1926804803 ,
period1,sc01,t2234, 0.216271769175 ,
period1,sc01,t2235, 0.234486438725 ,
period1,sc01,t2236, 0.27014768935 ,
period1,sc01,t2237, 0.319634532525 ,
period1,sc01,t2238, 0.37021864495 ,
period1,sc01,t2239, 0.806163717975 ,
period1,sc01,t2240, 0.412573238 ,
period1,sc01,t2241, 0.316123270925 ,
period1,sc01,t2242, 0.29428761285 ,
period1,sc01,t2243, 0.0978764171 ,
period1,sc01,t2244,-0.003401534675 ,
period1,sc01,t2245,-0.01294777715 ,
period1,sc01,t2246,-0.011960234825 ,
period1,sc01,t2247, 0.00987542325 ,
period1,sc01,t2248, 0.245239677375 ,
period1,sc01,t2249, 0.30723539 ,
period1,sc01,t2250, 0.329071048075 ,
period1,sc01,t2251, 0.3300585904 ,
period1,sc01,t2252, 0.327754324975 ,
period1,sc01,t2253, 0.31316064395 ,
period1,sc01,t2254, 0.30745484385 ,
period1,sc01,t2255, 0.2918736205 ,
period1,sc01,t2256, 0.26531970465 ,
period1,sc01,t2257, 0.228341730925 ,
period1,sc01,t2258, 0.194106930325 ,
period1,sc01,t2259, 0.151313429575 ,
period1,sc01,t2260, 0.229439000175 ,
period1,sc01,t2261, 0.247653669725 ,
period1,sc01,t2262, 0.2980183283 ,
period1,sc01,t2263, 0.262795985375 ,
period1,sc01,t2264, 0.1382559255 ,
period1,sc01,t2265, 0.0583747241 ,
period1,sc01,t2266, 0.017227127225 ,
period1,sc01,t2267,-0.003182080825 ,
period1,sc01,t2268,-0.034125073675 ,
period1,sc01,t2269,-0.057826089475 ,
period1,sc01,t2270,-0.0561801856 ,
period1,sc01,t2271,-0.0491576624 ,
period1,sc01,t2272,-0.003840442375 ,
period1,sc01,t2273, 0.047950666225 ,
period1,sc01,t2274, 0.560814313675 ,
period1,sc01,t2275, 0.6254434725 ,
period1,sc01,t2276, 0.613483237675 ,
period1,sc01,t2277, 0.643767868975 ,
period1,sc01,t2278, 0.614141599225 ,
period1,sc01,t2279, 0.431994903725 ,
period1,sc01,t2280, 0.535577120925 ,
period1,sc01,t2281, 0.492783620175 ,
period1,sc01,t2282, 0.502000681875 ,
period1,sc01,t2283, 0.506389758875 ,
period1,sc01,t2284, 0.399735187775 ,
period1,sc01,t2285, 0.534479851675 ,
period1,sc01,t2286, 0.466010250475 ,
period1,sc01,t2287, 0.692267169825 ,
period1,sc01,t2288, 0.460853085 ,
period1,sc01,t2289, 0.039501693 ,
period1,sc01,t2290, 0.00373071545 ,
period1,sc01,t2291,-0.04016005455 ,
period1,sc01,t2292,-0.039391966075 ,
period1,sc01,t2293,-0.06781123965 ,
period1,sc01,t2294,-0.107861567275 ,
period1,sc01,t2295,-0.054095374025 ,
period1,sc01,t2296, 0.02611500815 ,
period1,sc01,t2297, 0.152849606525 ,
period1,sc01,t2298, 0.638720430425 ,
period1,sc01,t2299, 0.823939479825 ,
period1,sc01,t2300, 0.7132250125 ,
period1,sc01,t2301, 0.7149806433 ,
period1,sc01,t2302, 0.68491546585 ,
period1,sc01,t2303, 0.56553257145 ,
period1,sc01,t2304, 0.338068655925 ,
period1,sc01,t2305, 0.341579917525 ,
period1,sc01,t2306, 0.342457732925 ,
period1,sc01,t2307, 0.340482648275 ,
period1,sc01,t2308, 0.35749032165 ,
period1,sc01,t2309, 0.54446500185 ,
period1,sc01,t2310, 0.54358718645 ,
period1,sc01,t2311, 2.006137369775 ,
period1,sc01,t2312, 1.586761062425 ,
period1,sc01,t2313, 1.17385864365 ,
period1,sc01,t2314, 0.667907792475 ,
period1,sc01,t2315, 0.55675441745 ,
period1,sc01,t2316, 0.43956606155 ,
period1,sc01,t2317, 0.1926804803 ,
period1,sc01,t2318, 0.403904810925 ,
period1,sc01,t2319, 0.540624559475 ,
period1,sc01,t2320, 0.581223521725 ,
period1,sc01,t2321, 1.087064645975 ,
period1,sc01,t2322, 1.398469659125 ,
period1,sc01,t2323, 1.846813874675 ,
period1,sc01,t2324, 1.80808027015 ,
period1,sc01,t2325, 1.4773633182 ,
period1,sc01,t2326, 1.291595634175 ,
period1,sc01,t2327, 0.6680175194 ,
period1,sc01,t2328, 0.69062126595 ,
period1,sc01,t2329, 0.6109595184 ,
period1,sc01,t2330, 0.613483237675 ,
period1,sc01,t2331, 0.6223711186 ,
period1,sc01,t2332, 0.614361053075 ,
period1,sc01,t2333, 0.90875839285 ,
period1,sc01,t2334, 1.16156922805 ,
period1,sc01,t2335, 1.57414246605 ,
period1,sc01,t2336, 1.229709648475 ,
period1,sc01,t2337, 0.72573388195 ,
period1,sc01,t2338, 0.486638912375 ,
period1,sc01,t2339, 0.3103077439 ,
period1,sc01,t2340, 0.253359469825 ,
period1,sc01,t2341, 0.1417671871 ,
period1,sc01,t2342, 0.2440326812 ,
period1,sc01,t2343, 0.27497567405 ,
period1,sc01,t2344, 0.284741370375 ,
period1,sc01,t2345, 0.3458592676 ,
period1,sc01,t2346, 0.338946471325 ,
period1,sc01,t2347, 0.340702102125 ,
period1,sc01,t2348, 0.3318142212 ,
period1,sc01,t2349, 0.3186469902 ,
period1,sc01,t2350, 0.3081132054 ,
period1,sc01,t2351, 0.298347509075 ,
period1,sc01,t2352, 0.2988961437 ,
period1,sc01,t2353, 0.294397339775 ,
period1,sc01,t2354, 0.242386777325 ,
period1,sc01,t2355, 0.22055111925 ,
period1,sc01,t2356, 0.221538661575 ,
period1,sc01,t2357, 0.302517132225 ,
period1,sc01,t2358, 0.3265473288 ,
period1,sc01,t2359, 0.401490818575 ,
period1,sc01,t2360, 0.368682468 ,
period1,sc01,t2361, 0.322487432575 ,
period1,sc01,t2362, 0.232291900225 ,
period1,sc01,t2363, 0.221977569275 ,
period1,sc01,t2364, 0.090305259275 ,
period1,sc01,t2365, 0.04016005455 ,
period1,sc01,t2366, 0.081746559125 ,
period1,sc01,t2367, 0.159652675875 ,
period1,sc01,t2368, 0.203323992025 ,
period1,sc01,t2369, 0.21923439615 ,
period1,sc01,t2370, 0.21923439615 ,
period1,sc01,t2371, 0.297908601375 ,
period1,sc01,t2372, 0.3103077439 ,
period1,sc01,t2373, 0.30745484385 ,
period1,sc01,t2374, 0.287813724275 ,
period1,sc01,t2375, 0.29165416665 ,
period1,sc01,t2376, 0.23371835025 ,
period1,sc01,t2377, 0.2383268811 ,
period1,sc01,t2378, 0.247873123575 ,
period1,sc01,t2379, 0.25873608915 ,
period1,sc01,t2380, 0.343335548325 ,
period1,sc01,t2381, 0.554450152025 ,
period1,sc01,t2382, 1.4203053172 ,
period1,sc01,t2383, 1.9377774955 ,
period1,sc01,t2384, 1.5129148419 ,
period1,sc01,t2385, 0.956709059075 ,
period1,sc01,t2386, 0.4380298846 ,
period1,sc01,t2387, 0.26224735075 ,
period1,sc01,t2388, 0.24908011975 ,
period1,sc01,t2389, 0.0539856471 ,
period1,sc01,t2390, 0.022055111925 ,
period1,sc01,t2391, 0.074614309 ,
period1,sc01,t2392, 0.20562825745 ,
period1,sc01,t2393, 0.244361861975 ,
period1,sc01,t2394, 0.24469104275 ,
period1,sc01,t2395, 0.23766851955 ,
period1,sc01,t2396, 0.220441392325 ,
period1,sc01,t2397, 0.2111146037 ,
period1,sc01,t2398, 0.19421665725 ,
period1,sc01,t2399, 0.144510360225 ,
period1,sc01,t2400, 0.1180661713 ,
period1,sc01,t2401, 0.09721805555 ,
period1,sc01,t2402, 0.097547236325 ,
period1,sc01,t2403, 0.0772477552 ,
period1,sc01,t2404, 0.07878393215 ,
period1,sc01,t2405, 0.158555406625 ,
period1,sc01,t2406, 0.26268625845 ,
period1,sc01,t2407, 0.50189095495 ,
period1,sc01,t2408, 0.5381008402 ,
period1,sc01,t2409, 0.4612919927 ,
period1,sc01,t2410, 0.3392756521 ,
period1,sc01,t2411, 0.15252042575 ,
period1,sc01,t2412, 0.079552020625 ,
period1,sc01,t2413, 0.047072850825 ,
period1,sc01,t2414, 0.0697863243 ,
period1,sc01,t2415, 0.1334279408 ,
period1,sc01,t2416, 0.31579409015 ,
period1,sc01,t2417, 0.499586689525 ,
period1,sc01,t2418, 0.6908407198 ,
period1,sc01,t2419, 0.7356093052 ,
period1,sc01,t2420, 0.467546427425 ,
period1,sc01,t2421, 0.325779240325 ,
period1,sc01,t2422, 0.257090185275 ,
period1,sc01,t2423, 0.231633538675 ,
period1,sc01,t2424, 0.2471050351 ,
period1,sc01,t2425, 0.22274565775 ,
period1,sc01,t2426, 0.2146258653 ,
period1,sc01,t2427, 0.2155036807 ,
period1,sc01,t2428, 0.221538661575 ,
period1,sc01,t2429, 0.215393953775 ,
period1,sc01,t2430, 0.21133405755 ,
period1,sc01,t2431, 0.2348156195 ,
period1,sc01,t2432, 0.27760912025 ,
period1,sc01,t2433, 0.19685010345 ,
period1,sc01,t2434, 0.034344527525 ,
period1,sc01,t2435,-0.01031433095 ,
period1,sc01,t2436,-0.0531078317 ,
period1,sc01,t2437,-0.150655068025 ,
period1,sc01,t2438,-0.1891692187 ,
period1,sc01,t2439,-0.083392463 ,
period1,sc01,t2440, 0.0048279847 ,
period1,sc01,t2441, 0.301858770675 ,
period1,sc01,t2442, 0.331704494275 ,
period1,sc01,t2443, 0.799141194775 ,
period1,sc01,t2444, 0.34783435225 ,
period1,sc01,t2445, 0.334996302025 ,
period1,sc01,t2446, 0.320731801775 ,
period1,sc01,t2447, 0.3155746363 ,
period1,sc01,t2448, 0.298457236 ,
period1,sc01,t2449, 0.2909958051 ,
period1,sc01,t2450, 0.245678585075 ,
period1,sc01,t2451, 0.1764408954 ,
period1,sc01,t2452, 0.1900470341 ,
period1,sc01,t2453, 0.205079622825 ,
period1,sc01,t2454, 0.17709925695 ,
period1,sc01,t2455, 0.169308645275 ,
period1,sc01,t2456, 0.1027044018 ,
period1,sc01,t2457, 0.06122762415 ,
period1,sc01,t2458, 0.02918736205 ,
period1,sc01,t2459, 0.00109726925 ,
period1,sc01,t2460,-0.018543850325 ,
period1,sc01,t2461,-0.033027804425 ,
period1,sc01,t2462,-0.028199819725 ,
period1,sc01,t2463,-0.007790611675 ,
period1,sc01,t2464, 0.0228232004 ,
period1,sc01,t2465, 0.117736990525 ,
period1,sc01,t2466, 0.29253198205 ,
period1,sc01,t2467, 0.293738978225 ,
period1,sc01,t2468, 0.2945070667 ,
period1,sc01,t2469, 0.283644101125 ,
period1,sc01,t2470, 0.2532497429 ,
period1,sc01,t2471, 0.1110436481 ,
period1,sc01,t2472, 0.03357643905 ,
period1,sc01,t2473, 0.013496411775 ,
period1,sc01,t2474, 0.010643511725 ,
period1,sc01,t2475, 0.02567610045 ,
period1,sc01,t2476, 0.024688558125 ,
period1,sc01,t2477, 0.23503507335 ,
period1,sc01,t2478, 0.27892584335 ,
period1,sc01,t2479, 0.3331309443 ,
period1,sc01,t2480, 0.40840361485 ,
period1,sc01,t2481, 0.306467301525 ,
period1,sc01,t2482, 0.28858181275 ,
period1,sc01,t2483, 0.274207585575 ,
period1,sc01,t2484, 0.267843423925 ,
period1,sc01,t2485, 0.2620278969 ,
period1,sc01,t2486, 0.2576388199 ,
period1,sc01,t2487, 0.262795985375 ,
period1,sc01,t2488, 0.27760912025 ,
period1,sc01,t2489, 0.285290005 ,
period1,sc01,t2490, 0.438359065375 ,
period1,sc01,t2491, 0.52668924 ,
period1,sc01,t2492, 0.975362636325 ,
period1,sc01,t2493, 0.655618376875 ,
period1,sc01,t2494, 0.4933322548 ,
period1,sc01,t2495, 0.36582956795 ,
period1,sc01,t2496, 0.451745750225 ,
period1,sc01,t2497, 0.35485687545 ,
period1,sc01,t2498, 0.401490818575 ,
period1,sc01,t2499, 0.35310124465 ,
period1,sc01,t2500, 0.306906209225 ,
period1,sc01,t2501, 0.338288109775 ,
period1,sc01,t2502, 0.647718038275 ,
period1,sc01,t2503, 0.850712849525 ,
period1,sc01,t2504, 0.69062126595 ,
period1,sc01,t2505, 0.285180278075 ,
period1,sc01,t2506, 0.2255985578 ,
period1,sc01,t2507, 0.051681381675 ,
period1,sc01,t2508, 0.024030196575 ,
period1,sc01,t2509, 0.028199819725 ,
period1,sc01,t2510, 0.04389077 ,
period1,sc01,t2511, 0.07615048595 ,
period1,sc01,t2512, 0.091402528525 ,
period1,sc01,t2513, 0.1825856032 ,
period1,sc01,t2514, 0.263673800775 ,
period1,sc01,t2515, 0.324023609525 ,
period1,sc01,t2516, 0.394029387675 ,
period1,sc01,t2517, 0.214516138375 ,
period1,sc01,t2518, 0.15559277965 ,
period1,sc01,t2519, 0.081746559125 ,
period1,sc01,t2520, 0.034125073675 ,
period1,sc01,t2521, 0.0316013544 ,
period1,sc01,t2522, 0.024469104275 ,
period1,sc01,t2523, 0.034125073675 ,
period1,sc01,t2524, 0.083721643775 ,
period1,sc01,t2525, 0.2405214196 ,
period1,sc01,t2526, 0.27365895095 ,
period1,sc01,t2527, 0.2971405129 ,
period1,sc01,t2528, 0.30569921305 ,
period1,sc01,t2529, 0.311624467 ,
period1,sc01,t2530, 0.30833265925 ,
period1,sc01,t2531, 0.295714062875 ,
period1,sc01,t2532, 0.2330599887 ,
period1,sc01,t2533, 0.161627760525 ,
period1,sc01,t2534, 0.17666034925 ,
period1,sc01,t2535, 0.2888012666 ,
period1,sc01,t2536, 0.29692105905 ,
period1,sc01,t2537, 0.45492783105 ,
period1,sc01,t2538, 0.62478511095 ,
period1,sc01,t2539, 0.763809124925 ,
period1,sc01,t2540, 0.604266175975 ,
period1,sc01,t2541, 0.359136225525 ,
period1,sc01,t2542, 0.291324985875 ,
