,,,EleD_01,HydD1,EleD_02,EleD_03,EleD_04,EleD_05,EleD_06,EleD_07,EleD_08,EleD_09,EleD_10
period1,sc01,t1908, 0.203071514371077 ,, 0.207297637429858 , 0.246569534676699 , 0.341943539816407 , 0.220111871782472 , 0.249383925244776 , 0.236561115975293 , 0.239818409727567 , 0.262242066782568 , 0.249603628861884 
period1,sc01,t1909, 0.238495313972447 ,, 0.220927382818592 , 0.181754736367314 , 0.203870099799964 , 0.489492292608873 , 0.264188695295213 , 3.2887011099252 , 3.96800338302922 , 0.247720548337107 , 3.18182771702167 
period1,sc01,t1910, 0.239061965453489 ,, 0.192787882914095 , 0.30828389540942 , 0.219396345690457 , 0.132965466638941 , 3.96387963607137 , 3.41797594723766 , 0.237900084974774 , 3.69666771719412 , 3.67493780661224 
period1,sc01,t1911, 0.216794988174705 ,, 0.207735205860883 , 0.244979323119247 , 0.282254449760764 , 0.33868981207123 , 0.253345857319506 , 0.270360510996026 , 0.234382246677533 , 1.74501135921886 , 3.37474319923822 
period1,sc01,t1912, 0.29123224153781 ,, 0.291235021566986 , 0.214187031905282 , 0.224289713788632 , 0.205953910995444 , 3.38781384996587 , 0.246677293393718 , 0.269888217754314 , 4.02036436666744 , 0.157934417702774 
period1,sc01,t1913, 0.226748183660335 ,, 0.216082359932361 , 0.239023782378521 , 0.230282349558802 , 0.232312936028409 , 0.154713298883784 , 0.259758195926451 , 2.75140455529854 , 3.53619079442053 , 0.236192699033366 
period1,sc01,t1914, 0.223075171060532 ,, 0.214521370472321 , 0.311666367455884 , 0.316475336521401 , 5.70455668231187E-02 , 3.65229089260895 , 4.13825907895647 , 0.254002261127983 , 0.169579072832609 , 4.13557040069166 
period1,sc01,t1915, 0.207375600273286 ,, 0 , 0.22381879141572 , 4.14898440262992 , 0.231201763105581 , 3.44744356562889 , 0.26941522626061 , 3.08635848004644 , 3.26159297667386 , 2.83386576164602 
period1,sc01,t1916, 0.313659486206184 ,, 0.325104977726115 , 4.00979161320748 , 3.7496219202458 , 0.246383728882058 , 0.471225588716386 , 3.51028472842755 , 5.8563493421416 , 0.244056932429861 , 3.84963590863735 
period1,sc01,t1917, 3.87551036866381 ,, 0.190881970404952 , 0.414828587176021 , 0.472793654300149 , 0.209576625545034 , 0.516469036844389 , 0.2423970162755 , 0.546916350057784 , 3.94805245674575 , 3.87853738811461 
period1,sc01,t1918, 0.391943513989126 ,, 0.63576347229964 , 0.224776426152654 , 0.208747304043855 , 0.233167759140292 , 3.48502284676283 , 0.270550087576768 , 0.514092817500881 , 0.543180481169586 , 0.678451251232637 
period1,sc01,t1919, 0.38446567679089 ,, 0.216517954574027 , 0.219149810582689 , 0.327494098001606 , 0.312328242087061 , 0.132728128392278 , 0.508518634604397 , 0.149139455653668 , 0.249166219092837 , 0.258131200763643 
period1,sc01,t1920, 0.228245300409615 ,, 0.212382533637697 , 0.216703597627061 , 0.239299506550987 , 0.208657225330468 , 3.94785942228957 , 3.41910838648633 , 0.258339367834069 , 0.181904263255864 , 0.252085306068433 
period1,sc01,t1921, 0.233688456707468 ,, 0.206233970418305 , 0.239397264388053 , 0.234103114018984 , 0.215784560159205 , 0.265455773726062 , 0.162255797911815 , 3.28823370445266 , 0.254237451878596 , 0.245094177062292 
period1,sc01,t1922, 0.241895256504854 ,, 0.202245562116103 , 0.236507404760458 , 0.20315665887361 , 0.220809420409385 , 0.274574074328928 , 3.31516285097432 , 3.46254726655884 , 3.85545148398939 , 0.241922059881606 
period1,sc01,t1923, 0.214539745731401 ,, 0.22296375634962 , 0.217767362255286 , 0.222647935203603 , 0.246821694369445 , 0.26532410757203 , 4.05454432217214 , 0.249837742927745 , 0.262217191489331 , 0.247631319421002 
period1,sc01,t1924, 0.203878806359865 ,, 0.158978991524117 , 0.204830891161516 , 0.248456945440463 , 0.240573091534897 , 0.236858571445545 , 0.229642810070699 , 0.255577764464036 , 0.246812251920135 , 0.258614147454706 
period1,sc01,t1925, 0.236877831538663 ,, 0.207799632022356 , 0.230346572409508 , 0.218438149123624 , 0.202581327162978 , 0.258504141969497 , 0.171520728724933 , 0.260272166809412 , 3.72334906988581 , 0.23771311327475 
period1,sc01,t1926, 0.218750924455633 ,, 0.230407910221572 , 0.242989590603716 , 0.207595197931019 , 0.235967799075332 , 0.182316009623435 , 3.34707754495167 , 4.01665490844424 , 3.36452452195159 , 0.238514908421848 
period1,sc01,t1927, 0.237238561884327 ,, 0.223708724824019 , 0.209397455409836 , 0.231552416275186 , 0.463549720146264 , 3.52005280899838 , 0.236780959554312 , 3.95005464795863 , 3.90598936415115 , 0.238233888114599 
period1,sc01,t1928, 0.227192463260949 ,, 3.63336126135623 , 0.235713322016611 , 0.223089066145371 , 0.498101720689452 , 0.203896529471027 , 0.251414729664844 , 3.35863915484085 , 0.25849886245821 , 3.80088460224405 
period1,sc01,t1929, 0.152428491720993 ,, 4.50618127706136 , 4.10358353321475 , 7.87287245245357 , 0.227075420560255 , 0.236615880468672 , 5.21867363963089E-02 , 0.248748764563902 , 0.242672778313695 , 0.240467818772099 
period1,sc01,t1930, 0.202855853315159 ,, 0.20837762974325 , 4.12750076397277 , 0.175927522952262 , 0.215453183950299 , 3.6417082496745 , 0.246153510265784 , 2.50748483608231 , 3.54797198992038 , 0.257826328595836 
period1,sc01,t1931, 0.203874296765821 ,, 0.043590209916978 , 0.20990827146831 , 0.211601398127491 , 0.301624835301641 , 0.242345996350757 , 0.136347096154537 , 0.25153946597076 , 0.258278495267697 , 3.7605078811027 
period1,sc01,t1932, 0.296826725823213 ,, 0.234738093468436 , 0.208234899483624 , 0.311304190376147 , 0.223387791321127 , 0.267294710906443 , 0.26670465038181 , 3.53976213196568 , 0.270944004447491 , 3.29894332221469 
period1,sc01,t1933, 0.232427574736235 ,, 0.221656254604017 , 0.211795624569211 , 0.213669603947744 , 0.314800773523274 , 0.165208225464255 , 0.240744752518709 , 0.151587950347368 , 3.83436378204653 , 0.268075520652178 
period1,sc01,t1934, 0.23176984222854 ,, 0.333003166761021 , 0.212948249857566 , 0.240332329812442 , 0.331259467974703 , 0.248199071327041 , 0.261865848663944 , 3.28020093456689 , 0.519111910298627 , 0.251997861977266 
period1,sc01,t1935, 0.29635711448982 ,, 0.199350292299089 , 0.164395437326662 , 0.248902030518624 , 0.239489682042996 , 0.242298591561215 , 0.25372567759798 , 0.238749169509445 , 2.72287461004332 , 3.78961028886691 
period1,sc01,t1936, 4.61930244815945E-02 ,, 0.235676701060019 , 0.052581607135558 , 0.223147919086243 , 0.218204620719981 , 0.241089577032153 , 0.259066694755761 , 0.232476065849308 , 3.82977430188788 , 3.35946287889465 
period1,sc01,t1937, 0.209732392470664 ,, 0.298990798751342 , 5.61615888426015E-02 , 0.29668958498285 , 0.235634757051134 , 0.19454176559667 , 0.255346194392635 , 3.5705098869685 , 0.241325045727591 , 0.247423989791323 
period1,sc01,t1938, 0.314383024846697 ,, 0.674613012367844 , 0.443244976853484 , 0.229808500405721 , 0.250745179400466 , 2.59167671790159 , 3.40022013376257 , 2.6967419598369 , 0.403741601822101 , 0.241649958458256 
period1,sc01,t1939, 0.176360329547561 ,, 0.300024700422343 , 0.241555240360457 , 3.97025271935999 , 0.216037547801329 , 0.200776528479319 , 2.8073373410417 , 3.29999611153032 , 0.245692036428196 , 0.250736597197389 
period1,sc01,t1940, 0.315962283150472 ,, 0.458918416743434 , 0.246954394126107 , 0.401232113779772 , 0.245221050121357 , 3.77337494239391 , 0.670452588641657 , 0.255332120339392 , 2.1562069775338 , 0.253492596461124 
period1,sc01,t1941, 0.238150319160811 ,, 4.00280842334387 , 0.20902419937293 , 0.226518103314075 , 0.235020015275973 , 0.413857740559055 , 0.4144884189123 , 0.533868714213175 , 3.83468038074519 , 0.250349948768207 
period1,sc01,t1942, 0.303158391278531 ,, 3.04992340774907 , 0.220371796870485 , 0.22922963013473 , 0.492826513272353 , 3.66807067046341 , 0.501015965678705 , 0.233859716875787 , 5.752222042966 , 0.249243482398521 
period1,sc01,t1943, 0.233150458450323 ,, 0.28326565784959 , 0.319108324439566 , 0.211187655588777 , 0.428956433489397 , 0.265682414388009 , 4.25642914093182 , 0.429697483991852 , 0.415856060369737 , 0.240444273397236 
period1,sc01,t1944, 0.231625210610963 ,, 0.208679240593328 , 4.67089064301339E-02 , 0.222155717377193 , 0.2240215062428 , 0.246604420768405 , 0.262602727190059 , 0.199690395663678 , 0.265975241109118 , 0.254842357474447 
period1,sc01,t1945, 0.209391361440741 ,, 0.224947737727193 , 0.213747087163112 , 5.76652076614956E-02 , 0.46758566583822 , 0.262291723236076 , 0.273307063408884 , 0.263348161636463 , 0.229255399074962 , 3.89767463780925 
period1,sc01,t1946, 0.234913501003329 ,, 0.221639124854942 , 0.238668695559355 , 0.207813928658665 , 0.222310105753017 , 0.260314152380905 , 0.238221696481895 , 0.252702222167219 , 0.264973831374561 , 5.37409938882623 
period1,sc01,t1947, 0.199640845188229 ,, 0.218144465905896 , 0.22786716881141 , 0.210659449133963 , 5.49132429115149E-02 , 3.63507020979237 , 0.164773139635497 , 3.63432526591912 , 4.02864016229898 , 0.253557317897136 
period1,sc01,t1948, 0.233204219237889 ,, 0.206081583193287 , 5.34981442897428E-02 , 0.234252674470864 , 0.20752035172692 , 0.267961830320998 , 3.804020435439 , 0.25416460401588 , 0.177486093744483 , 0.246509502614229 
period1,sc01,t1949, 0.219022693842655 ,, 0.230014598115259 , 0.236302137594101 , 0.233657031509849 , 0.220295498832459 , 0.276238858532335 , 4.0399172820368 , 0.237754506625482 , 0.393466749851151 , 0.25946894376958 
period1,sc01,t1950, 0.205891798186138 ,, 0.198581173273206 , 0.205315301317543 , 0.231681159512869 , 0.22216585855781 , 4.03506690831663 , 0.175504729406682 , 0.25770907083964 , 0.254834964089899 , 0.258517749411121 
period1,sc01,t1951, 0.208945787977536 ,, 0.220912304944282 , 0.229771699609088 , 0.476456027970509 , 0.203459776576785 , 3.59981843752023 , 3.33208633842655 , 3.66059887885168 , 5.05618868935042 , 0.23903769580879 
period1,sc01,t1952, 0.204933478917946 ,, 0.231349114371267 , 0.218729185917063 , 0.20826835774819 , 0.215639041777839 , 2.21265462546858 , 0.258725982332405 , 0.209761676143928 , 3.4040301291098 , 0.237177966489357 
period1,sc01,t1953, 0.30496677727639 ,, 3.90439692119235 , 0.220400908094099 , 0.235635709740383 , 4.19399459580351 , 5.19398068786058 , 3.80351382685459 , 0.530239045779137 , 3.51551512456997 , 0.240370276099631 
period1,sc01,t1954, 0.208412228640776 ,, 4.40016688314863E-02 , 0.325259062734972 , 0.262310646372187 , 0.316004286845502 , 2.39870379456714 , 0.185255983339801 , 0.250620153263325 , 3.71856682126391 , 0.256287872290617 
period1,sc01,t1955, 0.204351906618448 ,, 0.293465906530952 , 0.289575244732954 , 0.240365351667123 , 0.22374763263861 , 0.206054567550085 , 0.263209684986608 , 5.48195809659296 , 3.48681596416499 , 0.270095099422276 
period1,sc01,t1956, 0.226185959868261 ,, 0.224033528847299 , 4.62071158575907E-02 , 0.313158367983784 , 0.217139559439681 , 0.273151622559992 , 3.71782793380427 , 0.2373509227773 , 0.162462069842701 , 0.247687032540251 
period1,sc01,t1957, 0.238282730585659 ,, 0.220579276401047 , 0.236782358783618 , 0.21536085209574 , 0.249013829342546 , 0.259290421100107 , 3.68390902268431 , 0.233029188634669 , 3.55965705415354 , 0.236829077198996 
period1,sc01,t1958, 0.232716815941831 ,, 0.200174028010938 , 0.242906386690437 , 0.216347750009316 , 0.235155460511662 , 0.234567213833368 , 0.273328302970999 , 2.44906967862312 , 0.247703584627183 , 0.241510774642397 
period1,sc01,t1959, 0.200678523707228 ,, 0.230195715027596 , 0.241697475620428 , 0.229903208846122 , 0.209186491227189 , 0.24924307091059 , 0.263597062728419 , 0.230167032520507 , 0.198281215700667 , 5.97625970933327 
period1,sc01,t1960, 0.22129224210331 ,, 0.232161574066344 , 0.234553363180838 , 0.246996621556666 , 0.340265463721228 , 0.160350242780504 , 0.244762911891812 , 0.249234179043722 , 2.02525906240066 , 3.69736882437014 
period1,sc01,t1961, 0.204376236206484 ,, 0.213000891230738 , 0.219601258756833 , 0.210200062429346 , 0.228556752291297 , 3.85973305831919 , 0.255549071132189 , 3.2618714863888 , 0.253817809932122 , 0.246524515558577 
period1,sc01,t1962, 0.445215314014917 ,, 0.432754688488329 , 0.21017009971798 , 0.531541512109969 , 0.569474209376644 , 0.247424397551321 , 0.251435666438458 , 3.49465186702101 , 0.245101114093735 , 6.55705947450906 
period1,sc01,t1963, 3.66175863793855 ,, 0.220458816085473 , 0.316805120132392 , 0.243963057474439 , 0.315733738308839 , 2.21586347635299 , 0.252797208537775 , 0.23134605046994 , 8.4146843404099 , 6.26914222911959 
period1,sc01,t1964, 4.12920949590454 ,, 0.410130066632095 , 4.58529135487893 , 3.27735292824997 , 0.188776792910089 , 0.243420901357195 , 0.140354603720619 , 1.87064182681124 , 0.520716906380309 , 3.83780426851936 
period1,sc01,t1965, 4.03661211300501 ,, 3.68227167404765 , 0.317488778480863 , 0.582479084478708 , 4.79421107401554 , 0.241456246814432 , 3.984408003313 , 0.253129189472356 , 0.253228885580933 , 0.248816654001201 
period1,sc01,t1966, 0.213498521119881 ,, 0.198652393172872 , 0.317628146727296 , 0.410253943840805 , 0.227893909198283 , 3.77371230162542 , 0.424030485925236 , 3.55318159363048 , 0.591643934974184 , 0.368987591952244 
period1,sc01,t1967, 0.531986752986163 ,, 0.396599434445233 , 0.054560706658331 , 0.205533721179474 , 0.219018637655172 , 0.44343414519112 , 0.233961297155483 , 0.253237092294013 , 3.96474602468938 , 3.20076372168506 
period1,sc01,t1968, 0.052843266204108 ,, 0.226229480047057 , 0.22659259804419 , 0.20485457072588 , 0.219193286972477 , 0.272899449946926 , 4.01063366182694 , 4.90887759551884 , 0.252253154645457 , 0.133344502393762 
period1,sc01,t1969, 0.213321105806562 ,, 0.220770526797841 , 0.238323863258485 , 0.220399334978922 , 0.217930763396725 , 3.40047161212226 , 3.25463359875399 , 3.91079448591909 , 3.51455658495701 , 3.89908524149546 
period1,sc01,t1970, 4.53184808286148E-02 ,, 5.20622448370389E-02 , 0.154321806706662 , 0.228004127253314 , 0.236073993197054 , 0.273827378374159 , 0.272074790950568 , 0.255925555539323 , 0.185343999683608 , 3.56918057977238 
period1,sc01,t1971, 0.220227307123443 ,, 0.214275124369306 , 0.247598101136603 , 0.236820154390685 , 0.233956304508265 , 0.394142869796466 , 3.89613841840929 , 3.24881890286835 , 0.26476271634359 , 0.242674755318583 
period1,sc01,t1972, 0.218149143989677 ,, 0.214090765543274 , 0.181387238287601 , 0.231219925469121 , 0.212028357988974 , 3.27808908389181 , 3.94263079861439 , 3.73672568755675 , 0.248976854914466 , 0.24063924679471 
period1,sc01,t1973, 0.234567710961296 ,, 0.225250962932988 , 0.209234310516759 , 0.239488062404583 , 0.212229645856335 , 0.152203083366266 , 0.418549695508045 , 3.41459746322206 , 0.143866055505218 , 3.86163863047523 
period1,sc01,t1974, 0.197429223054857 ,, 0.214706696802149 , 0.225288619368363 , 0.23472135986641 , 0.204893860012751 , 3.94881245776762 , 0.261763525366269 , 0.24869438543795 , 0.24845486089384 , 0.163445807483126 
period1,sc01,t1975, 0.236486762944689 ,, 0.206761656131499 , 0.432954370634788 , 4.31497266065258 , 0.154224577622429 , 0.258096871515784 , 3.99555926728936 , 0.253923171766353 , 3.38294211056938 , 3.64578445579552 
period1,sc01,t1976, 4.61059939421233E-02 ,, 0.20829916628755 , 0.207689019159275 , 0.226311781859177 , 0.22906036430051 , 0.234692260905189 , 3.91374531914876 , 3.95850302275073 , 0.265921922906653 , 2.97257691748745 
period1,sc01,t1977, 0.201869700768753 ,, 0.432613934553975 , 0.226796685207246 , 3.99625335434276 , 0.244100157334539 , 0.274791851203296 , 9.36049921203766E-02 , 0.147251214869634 , 0.244352192459052 , 0.251763604114505 
period1,sc01,t1978, 0.320028888699296 ,, 0.19987152587598 , 0.311968729249049 , 0.223771218822006 , 0.29869936896951 , 0.25906473825334 , 4.06245986215522 , 4.02694084876505 , 0.261221527160921 , 3.10081946536243 
period1,sc01,t1979, 0.292064503291589 ,, 0.208292649546352 , 0.218540832004265 , 0.246222619954284 , 0.219215690477775 , 0.252165861718782 , 0.239001353522979 , 0.195143228716459 , 0.534666663020554 , 0.246874047415417 
period1,sc01,t1980, 0.221266656413367 ,, 0.169119909641651 , 0.33588510006 , 0.242328564751628 , 0.209623320747878 , 3.98484210884582 , 3.83347912289685 , 0.251872608356751 , 3.46549860632904 , 3.5401559719482 
period1,sc01,t1981, 0.235419075038809 ,, 0.210716958892546 , 0.231240971692508 , 0.316404219400985 , 0.226694284930896 , 0.247544333375137 , 0.262733957452575 , 0.237501640151932 , 0.265170041601347 , 3.25702392910204 
period1,sc01,t1982, 0.196122680712401 ,, 0.204558565047908 , 0.246895396555805 , 5.25415183497986E-02 , 0.223708937072935 , 0.243763715121886 , 3.33641719847679 , 3.45386311580523 , 3.85983170926352 , 0.24609018569444 
period1,sc01,t1983, 0.328002019213644 ,, 0.216289682477355 , 0.229510171838673 , 0.315531799770374 , 0.303077117245966 , 0.261219025321718 , 4.06698050609853 , 0.363783566775591 , 0.256748655148236 , 0.237946488637381 
period1,sc01,t1984, 0.231619406533962 ,, 0.223590838530176 , 0.194063401688904 , 0.209610019801053 , 0.331694249191904 , 0.255935621213452 , 0.16700463965358 , 3.96411429028751 , 3.20622625777493 , 2.59341717849337 
period1,sc01,t1985, 0.209220687834096 ,, 0.164587272663566 , 0.28360577142216 , 0.221087297066077 , 0.334785925617291 , 0.253175167597394 , 0.267812142953419 , 3.3349923081748 , 3.3557548425479 , 0.23860743448515 
period1,sc01,t1986, 0.421107094388521 ,, 0.298206553313762 , 0.231427182896261 , 0.249343881123331 , 0.21105831706549 , 3.57430719612263 , 0.54010688515528 , 3.67524872117571 , 0.259599591300566 , 0.235262234316108 
period1,sc01,t1987, 0.208465702950195 ,, 0.223386424501516 , 0.301806776965132 , 3.63686479617476 , 0.431470763183946 , 0.488852132437189 , 0.171234835069386 , 3.01833438080892 , 0.258551420190867 , 2.87638433999237 
period1,sc01,t1988, 0.156850068007439 ,, 4.03829461594459 , 3.94192596903526 , 0.236600484001655 , 0.459445533622261 , 3.81995009746512 , 3.6582746552017 , 3.75168247600012 , 0.464188376863772 , 0.248808591531451 
period1,sc01,t1989, 0.423999729254178 ,, 0.211699805854785 , 0.49099956560396 , 0.238121128398564 , 0.233765082406397 , 3.86198235345304 , 0.532234965791883 , 3.86350603493127 , 0.538078983751832 , 0.37888426045447 
period1,sc01,t1990, 0.516666683066843 ,, 2.79613040043845 , 0.247818840338001 , 0.241375272648464 , 0.205461576315279 , 0.390854332572585 , 3.50458895412907 , 0.223135684186812 , 3.73116073947183 , 0.250629722703294 
period1,sc01,t1991, 0.228894481790405 ,, 0.211187230507865 , 0.205127124140305 , 0.694400468556279 , 0.246504885384359 , 3.94920296646686 , 0.254384922069269 , 0.139185953733016 , 0.521220983766138 , 3.23062939165672 
period1,sc01,t1992, 0.221725428163747 ,, 0.21906953853157 , 0.210667101369922 , 0.229308848630664 , 0.227587354166051 , 0.161026331391555 , 0.159401225280453 , 0.537713723326401 , 0.256491384226127 , 3.63688150320481 
period1,sc01,t1993, 0.208440951911093 ,, 0.22813233287613 , 0.240902030103957 , 5.40223786105946E-02 , 0.234283339506685 , 0.20789339157557 , 0.516216537340662 , 0.238598647010215 , 0.251034721811382 , 0.229433834186278 
period1,sc01,t1994, 0.202324533897447 ,, 0.210645579892228 , 0.21457308255835 , 0.221133120723558 , 0.239552496294506 , 0.199945517029192 , 4.07879815216217 , 0.251473083061211 , 0.261958779425749 , 3.85094261091528 
period1,sc01,t1995, 0.217853048559449 ,, 0.20821978341159 , 0.240051754873109 , 0.214030111607846 , 0.244518394753358 , 3.82782189084119 , 0.176841980660373 , 3.28321586393478 , 0.241122213544375 , 0.233251388417775 
period1,sc01,t1996, 0.24117471517897 ,, 0.206969271146779 , 0.229850275315362 , 0.231568122820594 , 0.23373446976755 , 0.24879457536366 , 0.16184621368504 , 0.25509834136292 , 3.3322463863603 , 3.39468523755871 
period1,sc01,t1997, 0.198619670346247 ,, 0.404246397112774 , 0.21285120424438 , 0.206670887494659 , 0.243579447851832 , 0.253075504097909 , 3.44276034603583 , 0.243771477534106 , 3.70218893298732 , 2.3782033993461 
period1,sc01,t1998, 0.237459808494823 ,, 0.217401178815632 , 0.206461822667096 , 0.212965406233581 , 0.240249764963688 , 0.273564665955786 , 0.271417605137473 , 0.246616044177997 , 0.250096470064723 , 0.239911336305855 
period1,sc01,t1999, 0.195971845252169 ,, 0.198902782885487 , 5.48756533606235E-02 , 0.168778609676905 , 0.233971802600642 , 0.262000555603418 , 3.53206590746894 , 0.265020425884973 , 0.253004166288053 , 0.422933873495812 
period1,sc01,t2000, 0.212634757881609 ,, 0.203206433960486 , 0.210493705494812 , 0.244073969540044 , 0.206386140175056 , 4.09782412679622 , 3.60381636686016 , 0.246787951523986 , 0.253984796445628 , 0.248156995091213 
period1,sc01,t2001, 0.221332465874964 ,, 0.204385969020172 , 0.248471138311484 , 4.36395330515962 , 0.232998856139952 , 3.43955455129307 , 0.505171453362678 , 0.206961761681082 , 0.252371053423182 , 3.36008124707928 
period1,sc01,t2002, 0.227007575073704 ,, 0.198069730347874 , 0.212525433188684 , 0.326696369923403 , 0.213589901793267 , 3.63838627582729 , 0.204442920061252 , 5.21608589699989 , 3.48414472209983 , 3.31829547455942 
period1,sc01,t2003, 0.213767886838243 ,, 0.223241084361947 , 0.234695477614165 , 0.325181540407528 , 0.222912352880698 , 3.67360749594008 , 3.47316919487266 , 0.258398686247938 , 3.70186312701268 , 0.251007837400007 
period1,sc01,t2004, 0.200582283810384 ,, 0.219708308737719 , 0.212349576400127 , 0.334400926793825 , 0.238131669770807 , 3.72270064561454 , 2.31416551560709 , 3.79484293506338 , 0.246012600190865 , 0.155036221261065 
period1,sc01,t2005, 4.52041088812409E-02 ,, 0.233040341603807 , 0.227592442759039 , 0.21834242393846 , 0.244975285408204 , 0.151947430215504 , 3.9122000117224 , 6.30587569586148 , 0.260300828639507 , 3.24302251698186 
period1,sc01,t2006, 0.233044314350387 ,, 0.224197111205899 , 0.219956689817946 , 0.223897305747769 , 0.251552545533552 , 0.249720677042773 , 0.258831467973162 , 0.266571390865133 , 3.51817625281547 , 0.250598510598594 
period1,sc01,t2007, 0.223037233206716 ,, 0.272568895940487 , 0.295564854418062 , 0.240233765587073 , 0.232536070904651 , 3.30332265147816 , 3.27859222406896 , 3.48046947143479 , 0.248759787385766 , 0.236812046878048 
period1,sc01,t2008, 0.228750699936783 ,, 0.218397948950768 , 0.246711049171574 , 0.204842032936552 , 0.240155784057394 , 0.255503090570403 , 0.251142325798222 , 0.259558592234442 , 2.65544480417689 , 0.249900925759606 
period1,sc01,t2009, 0.151713594529279 ,, 0.182367056320213 , 0.239102461353751 , 0.226699595372945 , 0.315798302782514 , 3.93439799602545 , 0.261294200313388 , 3.29416669782181 , 3.26827445295779 , 2.87425005349749 
period1,sc01,t2010, 0.421624228231654 ,, 0.297405635858804 , 0.297773281844765 , 0.215498155217188 , 0.556599029124032 , 3.36145031146744 , 6.41676876839518 , 0.488509214830258 , 0.502802199745377 , 0.248535465638375 
period1,sc01,t2011, 4.05101230108499 ,, 0.148895070983966 , 0.452742011585224 , 0.488787309447215 , 0.236743288515081 , 0.227036724532893 , 4.36211627657533 , 0.276625418817562 , 3.58869100740151 , 0.244484365154541 
period1,sc01,t2012, 0.214946987939214 ,, 0.45206841230404 , 0.207543051312065 , 0.440290090147226 , 0.675189821088612 , 0.504253407417628 , 0.263108658685722 , 2.02407309275723 , 0.233330575953272 , 3.474331696183 
period1,sc01,t2013, 0.49425250093978 ,, 0.216295960824789 , 0.495897316931725 , 0.212271267120745 , 0.334474272062929 , 3.26273284266026 , 0.250558726554894 , 0.385168717591549 , 6.14922550475553 , 0.255635832902483 
period1,sc01,t2014, 0.432539346675988 ,, 4.33644768585472 , 0.244902019215254 , 4.55067900289564 , 0.208464549214529 , 2.48379383764063 , 3.53207427586432 , 3.89471818897576 , 3.40203754037923 , 0.238888388508442 
period1,sc01,t2015, 4.81996575094986 ,, 0.402290326956858 , 0.445264134554218 , 0.219265046192951 , 0.233588345668518 , 0.244576635058152 , 0.241680377539327 , 0.382273881248992 , 0.5107149075419 , 3.32839839041381 
period1,sc01,t2016, 0.215747469110709 ,, 0.202584450014848 , 0.223647110680662 , 0.225920037764327 , 0.217282668517268 , 0.247898111124808 , 0.25108579617579 , 3.78934028413927 , 0.248294417866023 , 0.241310248629505 
period1,sc01,t2017, 0.197220966227847 ,, 0.211214105841941 , 0.168476127080722 , 0.2455336195603 , 0.239690715803624 , 0.26592021723209 , 0.198970402769563 , 0.252060940527151 , 0.269995686381901 , 0.247515456889273 
period1,sc01,t2018, 0.152568610318155 ,, 5.22619005391889E-02 , 0.23061891396339 , 0.208989952321285 , 0.24282036438088 , 0.272616834409284 , 3.33277620902686 , 3.29225440291281 , 0.255486630739774 , 0.252666387783483 
period1,sc01,t2019, 0.230943579438966 ,, 0.222715854803851 , 4.87897121171076E-02 , 0.220818732018187 , 0.33603471748786 , 3.6034705517619 , 3.92940703968233 , 0.25537212357376 , 0.251546513547686 , 0.23922159738511 
period1,sc01,t2020, 0.224119714924588 ,, 5.30707626568247E-02 , 0.230078001504749 , 0.245421419142802 , 4.89469230144615E-02 , 3.20043956592094 , 0.271670333825311 , 3.38807005251919 , 0.16031763759767 , 3.54653046806182 
period1,sc01,t2021, 0.197819517472989 ,, 0.191841221152825 , 0.237572632105922 , 0.218067907540651 , 0.213263746992952 , 0.272492130305856 , 0.248610380314399 , 0.24957271778708 , 0.275502571120186 , 0.24677597086322 
period1,sc01,t2022, 0.218742074426494 ,, 0.20635494701547 , 0.210652010048612 , 0.481302054483068 , 0.218665155612003 , 0.268487489040149 , 0.250152949697171 , 3.78293462663121 , 3.9788429062593 , 2.12780243454416 
period1,sc01,t2023, 0.217998220931123 ,, 0.199587940963601 , 0.460301873730469 , 0.222308999755775 , 4.25505431733248 , 0.248050846040769 , 3.60334622321793 , 2.02503319757772 , 3.47134892454345 , 3.44596629818242 
period1,sc01,t2024, 0.19336324531609 ,, 0.229371556567606 , 0.241408512955552 , 0.703661249582337 , 0.226833015898314 , 0.270290582700326 , 0.254594696833348 , 3.53846181782548 , 3.49487662979121 , 0.234887994915132 
period1,sc01,t2025, 0.18134663741242 ,, 0.201675553501768 , 0.229601982984023 , 0.213538570171736 , 0.215970295562862 , 0.259609123954717 , 6.08815743120942 , 8.76231483175386E-02 , 1.96578949636233 , 0.260003310564388 
period1,sc01,t2026, 0.199424533689327 ,, 0.231088063730427 , 0.231051209664136 , 0.148493830849492 , 4.65927539717724E-02 , 0.241397043634846 , 0.185081128695163 , 0.257812521064134 , 3.69228140790902 , 0.24250982886445 
period1,sc01,t2027, 0.297106787841771 ,, 0.32054193772748 , 0.228856696246214 , 0.239491553164381 , 0.226528899203801 , 0.136636414050042 , 0.265214086618871 , 3.71694433071065 , 0.2542996223341 , 5.94134305195707E-02 
period1,sc01,t2028, 0.214310751534771 ,, 0.268085473855818 , 0.31467032923953 , 0.225445308705308 , 0.335733747989779 , 3.74950493272164 , 0.252860234354167 , 0.24042721983856 , 3.74231080634049 , 3.4876072952121 
period1,sc01,t2029, 0.209611227307436 ,, 5.22571150051571E-02 , 0.169084827684485 , 0.233761988499356 , 0.237632392755234 , 0.144605868773638 , 4.05154054011101 , 0.243630342392813 , 0.259119610409017 , 3.85894868376288 
