,,,EV_01,EV_02,EV_03,EV_04,EV_05,EV_06,EV_07,EV_08,EV_09,EV_10,BESS_01,Solar_01,Solar_02,Solar_03,Solar_04,Solar_05,Solar_06,Solar_07,Solar_08,Solar_09,Solar_10
period1,sc01,t4490,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4491,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4492,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4493,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4494,,,,,,,,,,,, 0.0868 , 0.0868 , 0.0868 , 0.0868 , 0.0868 , 0.111599999999999 , 0.111599999999999 , 0.111599999999999 , 0.111599999999999 , 0.111599999999999 
period1,sc01,t4495,,,,,,,,,,,, 0.600739999999999 , 0.600739999999999 , 0.600739999999999 , 0.600739999999999 , 0.600739999999999 , 0.77238 , 0.77238 , 0.77238 , 0.77238 , 0.77238 
period1,sc01,t4496,,,,,,,,,,,, 1.47062999999999 , 1.47062999999999 , 1.47062999999999 , 1.47062999999999 , 1.47062999999999 , 1.89081 , 1.89081 , 1.89081 , 1.89081 , 1.89081 
period1,sc01,t4497,,,,,,,,,,,, 2.31574 , 2.31574 , 2.31574 , 2.31574 , 2.31574 , 2.97738 , 2.97738 , 2.97738 , 2.97738 , 2.97738 
period1,sc01,t4498,,,,,,,,,,,, 2.93895 , 2.93895 , 2.93895 , 2.93895 , 2.93895 , 3.77865 , 3.77865 , 3.77865 , 3.77865 , 3.77865 
period1,sc01,t4499,,,,,,,,,,,, 3.34214999999999 , 3.34214999999999 , 3.34214999999999 , 3.34214999999999 , 3.34214999999999 , 4.29705 , 4.29705 , 4.29705 , 4.29705 , 4.29705 
period1,sc01,t4500,,,,,,,,,,,, 3.91250999999999 , 3.91250999999999 , 3.91250999999999 , 3.91250999999999 , 3.91250999999999 , 5.03037 , 5.03037 , 5.03037 , 5.03037 , 5.03037 
period1,sc01,t4501,,,,,,,,,,,, 4.69881999999999 , 4.69881999999999 , 4.69881999999999 , 4.69881999999999 , 4.69881999999999 , 6.04134 , 6.04134 , 6.04134 , 6.04134 , 6.04134 
period1,sc01,t4502,,,,,,,,,,,, 3.86672999999999 , 3.86672999999999 , 3.86672999999999 , 3.86672999999999 , 3.86672999999999 , 4.97150999999999 , 4.97150999999999 , 4.97150999999999 , 4.97150999999999 , 4.97150999999999 
period1,sc01,t4503,,,,,,,,,,,, 3.76922 , 3.76922 , 3.76922 , 3.76922 , 3.76922 , 4.84614 , 4.84614 , 4.84614 , 4.84614 , 4.84614 
period1,sc01,t4504,,,,,,,,,,,, 3.58568 , 3.58568 , 3.58568 , 3.58568 , 3.58568 , 4.61016 , 4.61016 , 4.61016 , 4.61016 , 4.61016 
period1,sc01,t4505,,,,,,,,,,,, 3.03282 , 3.03282 , 3.03282 , 3.03282 , 3.03282 , 3.89933999999999 , 3.89933999999999 , 3.89933999999999 , 3.89933999999999 , 3.89933999999999 
period1,sc01,t4506,,,,,,,,,,,, 1.95041 , 1.95041 , 1.95041 , 1.95041 , 1.95041 , 2.50767 , 2.50767 , 2.50767 , 2.50767 , 2.50767 
period1,sc01,t4507,,,,,,,,,,,, 0.78225 , 0.78225 , 0.78225 , 0.78225 , 0.78225 , 1.00575 , 1.00575 , 1.00575 , 1.00575 , 1.00575 
period1,sc01,t4508,,,,,,,,,,,, 0.20566 , 0.20566 , 0.20566 , 0.20566 , 0.20566 , 0.26442 , 0.26442 , 0.26442 , 0.26442 , 0.26442 
period1,sc01,t4509,,,,,,,,,,,, 0.0812 , 0.0812 , 0.0812 , 0.0812 , 0.0812 , 0.104399999999999 , 0.104399999999999 , 0.104399999999999 , 0.104399999999999 , 0.104399999999999 
period1,sc01,t4510,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4511,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4512,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4513,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4514,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4515,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4516,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4517,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4518,,,,,,,,,,,, 0.19502 , 0.19502 , 0.19502 , 0.19502 , 0.19502 , 0.25074 , 0.25074 , 0.25074 , 0.25074 , 0.25074 
period1,sc01,t4519,,,,,,,,,,,, 0.52115 , 0.52115 , 0.52115 , 0.52115 , 0.52115 , 0.67005 , 0.67005 , 0.67005 , 0.67005 , 0.67005 
period1,sc01,t4520,,,,,,,,,,,, 1.72529 , 1.72529 , 1.72529 , 1.72529 , 1.72529 , 2.21823 , 2.21823 , 2.21823 , 2.21823 , 2.21823 
period1,sc01,t4521,,,,,,,,,,,, 2.63291 , 2.63291 , 2.63291 , 2.63291 , 2.63291 , 3.38517 , 3.38517 , 3.38517 , 3.38517 , 3.38517 
period1,sc01,t4522,,,,,,,,,,,, 3.88955 , 3.88955 , 3.88955 , 3.88955 , 3.88955 , 5.00085 , 5.00085 , 5.00085 , 5.00085 , 5.00085 
period1,sc01,t4523,,,,,,,,,,,, 4.54993 , 4.54993 , 4.54993 , 4.54993 , 4.54993 , 5.84990999999999 , 5.84990999999999 , 5.84990999999999 , 5.84990999999999 , 5.84990999999999 
period1,sc01,t4524,,,,,,,,,,,, 4.99442999999999 , 4.99442999999999 , 4.99442999999999 , 4.99442999999999 , 4.99442999999999 , 6.42141 , 6.42141 , 6.42141 , 6.42141 , 6.42141 
period1,sc01,t4525,,,,,,,,,,,, 5.09502 , 5.09502 , 5.09502 , 5.09502 , 5.09502 , 6.55074 , 6.55074 , 6.55074 , 6.55074 , 6.55074 
period1,sc01,t4526,,,,,,,,,,,, 4.93458 , 4.93458 , 4.93458 , 4.93458 , 4.93458 , 6.34446 , 6.34446 , 6.34446 , 6.34446 , 6.34446 
period1,sc01,t4527,,,,,,,,,,,, 4.57905 , 4.57905 , 4.57905 , 4.57905 , 4.57905 , 5.88735 , 5.88735 , 5.88735 , 5.88735 , 5.88735 
period1,sc01,t4528,,,,,,,,,,,, 3.86708 , 3.86708 , 3.86708 , 3.86708 , 3.86708 , 4.97196 , 4.97196 , 4.97196 , 4.97196 , 4.97196 
period1,sc01,t4529,,,,,,,,,,,, 3.07944 , 3.07944 , 3.07944 , 3.07944 , 3.07944 , 3.95928 , 3.95928 , 3.95928 , 3.95928 , 3.95928 
period1,sc01,t4530,,,,,,,,,,,, 1.90351 , 1.90351 , 1.90351 , 1.90351 , 1.90351 , 2.44737 , 2.44737 , 2.44737 , 2.44737 , 2.44737 
period1,sc01,t4531,,,,,,,,,,,, 0.76363 , 0.76363 , 0.76363 , 0.76363 , 0.76363 , 0.98181 , 0.98181 , 0.98181 , 0.98181 , 0.98181 
period1,sc01,t4532,,,,,,,,,,,, 0.218049999999999 , 0.218049999999999 , 0.218049999999999 , 0.218049999999999 , 0.218049999999999 , 0.28035 , 0.28035 , 0.28035 , 0.28035 , 0.28035 
period1,sc01,t4533,,,,,,,,,,,, 7.25899999999999E-02 , 7.25899999999999E-02 , 7.25899999999999E-02 , 7.25899999999999E-02 , 7.25899999999999E-02 , 0.09333 , 0.09333 , 0.09333 , 0.09333 , 0.09333 
period1,sc01,t4534,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4535,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4536,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4537,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4538,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4539,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4540,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4541,,,,,,,,,,,, 0.04599 , 0.04599 , 0.04599 , 0.04599 , 0.04599 , 0.05913 , 0.05913 , 0.05913 , 0.05913 , 0.05913 
period1,sc01,t4542,,,,,,,,,,,, 0.19859 , 0.19859 , 0.19859 , 0.19859 , 0.19859 , 0.25533 , 0.25533 , 0.25533 , 0.25533 , 0.25533 
period1,sc01,t4543,,,,,,,,,,,, 0.524369999999999 , 0.524369999999999 , 0.524369999999999 , 0.524369999999999 , 0.524369999999999 , 0.67419 , 0.67419 , 0.67419 , 0.67419 , 0.67419 
period1,sc01,t4544,,,,,,,,,,,, 1.67993 , 1.67993 , 1.67993 , 1.67993 , 1.67993 , 2.15991 , 2.15991 , 2.15991 , 2.15991 , 2.15991 
period1,sc01,t4545,,,,,,,,,,,, 2.71054 , 2.71054 , 2.71054 , 2.71054 , 2.71054 , 3.48498 , 3.48498 , 3.48498 , 3.48498 , 3.48498 
period1,sc01,t4546,,,,,,,,,,,, 3.69299 , 3.69299 , 3.69299 , 3.69299 , 3.69299 , 4.74813 , 4.74813 , 4.74813 , 4.74813 , 4.74813 
period1,sc01,t4547,,,,,,,,,,,, 4.28295 , 4.28295 , 4.28295 , 4.28295 , 4.28295 , 5.50665 , 5.50665 , 5.50665 , 5.50665 , 5.50665 
period1,sc01,t4548,,,,,,,,,,,, 4.53656 , 4.53656 , 4.53656 , 4.53656 , 4.53656 , 5.83272 , 5.83272 , 5.83272 , 5.83272 , 5.83272 
period1,sc01,t4549,,,,,,,,,,,, 4.85316999999999 , 4.85316999999999 , 4.85316999999999 , 4.85316999999999 , 4.85316999999999 , 6.23979 , 6.23979 , 6.23979 , 6.23979 , 6.23979 
period1,sc01,t4550,,,,,,,,,,,, 4.76672 , 4.76672 , 4.76672 , 4.76672 , 4.76672 , 6.12864 , 6.12864 , 6.12864 , 6.12864 , 6.12864 
period1,sc01,t4551,,,,,,,,,,,, 4.45746 , 4.45746 , 4.45746 , 4.45746 , 4.45746 , 5.73102 , 5.73102 , 5.73102 , 5.73102 , 5.73102 
period1,sc01,t4552,,,,,,,,,,,, 3.88681999999999 , 3.88681999999999 , 3.88681999999999 , 3.88681999999999 , 3.88681999999999 , 4.99733999999999 , 4.99733999999999 , 4.99733999999999 , 4.99733999999999 , 4.99733999999999 
period1,sc01,t4553,,,,,,,,,,,, 3.01483 , 3.01483 , 3.01483 , 3.01483 , 3.01483 , 3.87621 , 3.87621 , 3.87621 , 3.87621 , 3.87621 
period1,sc01,t4554,,,,,,,,,,,, 1.88545 , 1.88545 , 1.88545 , 1.88545 , 1.88545 , 2.42415 , 2.42415 , 2.42415 , 2.42415 , 2.42415 
period1,sc01,t4555,,,,,,,,,,,, 0.72408 , 0.72408 , 0.72408 , 0.72408 , 0.72408 , 0.93096 , 0.93096 , 0.93096 , 0.93096 , 0.93096 
period1,sc01,t4556,,,,,,,,,,,, 0.29477 , 0.29477 , 0.29477 , 0.29477 , 0.29477 , 0.37899 , 0.37899 , 0.37899 , 0.37899 , 0.37899 
period1,sc01,t4557,,,,,,,,,,,, 0.07966 , 0.07966 , 0.07966 , 0.07966 , 0.07966 , 0.10242 , 0.10242 , 0.10242 , 0.10242 , 0.10242 
period1,sc01,t4558,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4559,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4560,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4561,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4562,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4563,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4564,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4565,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4566,,,,,,,,,,,, 0.22575 , 0.22575 , 0.22575 , 0.22575 , 0.22575 , 0.29025 , 0.29025 , 0.29025 , 0.29025 , 0.29025 
period1,sc01,t4567,,,,,,,,,,,, 0.344329999999999 , 0.344329999999999 , 0.344329999999999 , 0.344329999999999 , 0.344329999999999 , 0.44271 , 0.44271 , 0.44271 , 0.44271 , 0.44271 
period1,sc01,t4568,,,,,,,,,,,, 0.52969 , 0.52969 , 0.52969 , 0.52969 , 0.52969 , 0.68103 , 0.68103 , 0.68103 , 0.68103 , 0.68103 
period1,sc01,t4569,,,,,,,,,,,, 1.57955 , 1.57955 , 1.57955 , 1.57955 , 1.57955 , 2.03085 , 2.03085 , 2.03085 , 2.03085 , 2.03085 
period1,sc01,t4570,,,,,,,,,,,, 0.5663 , 0.5663 , 0.5663 , 0.5663 , 0.5663 , 0.7281 , 0.7281 , 0.7281 , 0.7281 , 0.7281 
period1,sc01,t4571,,,,,,,,,,,, 0.66955 , 0.66955 , 0.66955 , 0.66955 , 0.66955 , 0.86085 , 0.86085 , 0.86085 , 0.86085 , 0.86085 
period1,sc01,t4572,,,,,,,,,,,, 0.90468 , 0.90468 , 0.90468 , 0.90468 , 0.90468 , 1.16316 , 1.16316 , 1.16316 , 1.16316 , 1.16316 
period1,sc01,t4573,,,,,,,,,,,, 0.73857 , 0.73857 , 0.73857 , 0.73857 , 0.73857 , 0.94959 , 0.94959 , 0.94959 , 0.94959 , 0.94959 
period1,sc01,t4574,,,,,,,,,,,, 0.72191 , 0.72191 , 0.72191 , 0.72191 , 0.72191 , 0.928169999999999 , 0.928169999999999 , 0.928169999999999 , 0.928169999999999 , 0.928169999999999 
period1,sc01,t4575,,,,,,,,,,,, 0.54831 , 0.54831 , 0.54831 , 0.54831 , 0.54831 , 0.70497 , 0.70497 , 0.70497 , 0.70497 , 0.70497 
period1,sc01,t4576,,,,,,,,,,,, 0.58261 , 0.58261 , 0.58261 , 0.58261 , 0.58261 , 0.74907 , 0.74907 , 0.74907 , 0.74907 , 0.74907 
period1,sc01,t4577,,,,,,,,,,,, 0.44051 , 0.44051 , 0.44051 , 0.44051 , 0.44051 , 0.56637 , 0.56637 , 0.56637 , 0.56637 , 0.56637 
period1,sc01,t4578,,,,,,,,,,,, 0.26845 , 0.26845 , 0.26845 , 0.26845 , 0.26845 , 0.34515 , 0.34515 , 0.34515 , 0.34515 , 0.34515 
period1,sc01,t4579,,,,,,,,,,,, 0.24318 , 0.24318 , 0.24318 , 0.24318 , 0.24318 , 0.31266 , 0.31266 , 0.31266 , 0.31266 , 0.31266 
period1,sc01,t4580,,,,,,,,,,,, 0.0455 , 0.0455 , 0.0455 , 0.0455 , 0.0455 , 5.84999999999999E-02 , 5.84999999999999E-02 , 5.84999999999999E-02 , 5.84999999999999E-02 , 5.84999999999999E-02 
period1,sc01,t4581,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4582,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4583,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4584,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4585,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4586,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4587,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4588,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4589,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4590,,,,,,,,,,,, 0.04214 , 0.04214 , 0.04214 , 0.04214 , 0.04214 , 5.41799999999999E-02 , 5.41799999999999E-02 , 5.41799999999999E-02 , 5.41799999999999E-02 , 5.41799999999999E-02 
period1,sc01,t4591,,,,,,,,,,,, 0.14553 , 0.14553 , 0.14553 , 0.14553 , 0.14553 , 0.18711 , 0.18711 , 0.18711 , 0.18711 , 0.18711 
period1,sc01,t4592,,,,,,,,,,,, 0.71659 , 0.71659 , 0.71659 , 0.71659 , 0.71659 , 0.92133 , 0.92133 , 0.92133 , 0.92133 , 0.92133 
period1,sc01,t4593,,,,,,,,,,,, 0.906569999999999 , 0.906569999999999 , 0.906569999999999 , 0.906569999999999 , 0.906569999999999 , 1.16559 , 1.16559 , 1.16559 , 1.16559 , 1.16559 
period1,sc01,t4594,,,,,,,,,,,, 1.24915 , 1.24915 , 1.24915 , 1.24915 , 1.24915 , 1.60605 , 1.60605 , 1.60605 , 1.60605 , 1.60605 
period1,sc01,t4595,,,,,,,,,,,, 1.44689999999999 , 1.44689999999999 , 1.44689999999999 , 1.44689999999999 , 1.44689999999999 , 1.8603 , 1.8603 , 1.8603 , 1.8603 , 1.8603 
period1,sc01,t4596,,,,,,,,,,,, 1.82650999999999 , 1.82650999999999 , 1.82650999999999 , 1.82650999999999 , 1.82650999999999 , 2.34837 , 2.34837 , 2.34837 , 2.34837 , 2.34837 
period1,sc01,t4597,,,,,,,,,,,, 2.25078 , 2.25078 , 2.25078 , 2.25078 , 2.25078 , 2.89386 , 2.89386 , 2.89386 , 2.89386 , 2.89386 
period1,sc01,t4598,,,,,,,,,,,, 2.24545999999999 , 2.24545999999999 , 2.24545999999999 , 2.24545999999999 , 2.24545999999999 , 2.88701999999999 , 2.88701999999999 , 2.88701999999999 , 2.88701999999999 , 2.88701999999999 
period1,sc01,t4599,,,,,,,,,,,, 2.07606 , 2.07606 , 2.07606 , 2.07606 , 2.07606 , 2.66922 , 2.66922 , 2.66922 , 2.66922 , 2.66922 
period1,sc01,t4600,,,,,,,,,,,, 0.968379999999999 , 0.968379999999999 , 0.968379999999999 , 0.968379999999999 , 0.968379999999999 , 1.24505999999999 , 1.24505999999999 , 1.24505999999999 , 1.24505999999999 , 1.24505999999999 
period1,sc01,t4601,,,,,,,,,,,, 0.81592 , 0.81592 , 0.81592 , 0.81592 , 0.81592 , 1.04904 , 1.04904 , 1.04904 , 1.04904 , 1.04904 
period1,sc01,t4602,,,,,,,,,,,, 0.33215 , 0.33215 , 0.33215 , 0.33215 , 0.33215 , 0.42705 , 0.42705 , 0.42705 , 0.42705 , 0.42705 
period1,sc01,t4603,,,,,,,,,,,, 0.211399999999999 , 0.211399999999999 , 0.211399999999999 , 0.211399999999999 , 0.211399999999999 , 0.2718 , 0.2718 , 0.2718 , 0.2718 , 0.2718 
period1,sc01,t4604,,,,,,,,,,,, 4.52199999999999E-02 , 4.52199999999999E-02 , 4.52199999999999E-02 , 4.52199999999999E-02 , 4.52199999999999E-02 , 0.05814 , 0.05814 , 0.05814 , 0.05814 , 0.05814 
period1,sc01,t4605,,,,,,,,,,,, 0.02401 , 0.02401 , 0.02401 , 0.02401 , 0.02401 , 0.03087 , 0.03087 , 0.03087 , 0.03087 , 0.03087 
period1,sc01,t4606,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4607,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4608,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4609,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4610,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4611,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4612,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4613,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4614,,,,,,,,,,,, 0.01148 , 0.01148 , 0.01148 , 0.01148 , 0.01148 , 1.47599999999999E-02 , 1.47599999999999E-02 , 1.47599999999999E-02 , 1.47599999999999E-02 , 1.47599999999999E-02 
period1,sc01,t4615,,,,,,,,,,,, 5.46699999999999E-02 , 5.46699999999999E-02 , 5.46699999999999E-02 , 5.46699999999999E-02 , 5.46699999999999E-02 , 7.02899999999999E-02 , 7.02899999999999E-02 , 7.02899999999999E-02 , 7.02899999999999E-02 , 7.02899999999999E-02 
period1,sc01,t4616,,,,,,,,,,,, 0.107449999999999 , 0.107449999999999 , 0.107449999999999 , 0.107449999999999 , 0.107449999999999 , 0.13815 , 0.13815 , 0.13815 , 0.13815 , 0.13815 
period1,sc01,t4617,,,,,,,,,,,, 0.21462 , 0.21462 , 0.21462 , 0.21462 , 0.21462 , 0.27594 , 0.27594 , 0.27594 , 0.27594 , 0.27594 
period1,sc01,t4618,,,,,,,,,,,, 0.32277 , 0.32277 , 0.32277 , 0.32277 , 0.32277 , 0.414989999999999 , 0.414989999999999 , 0.414989999999999 , 0.414989999999999 , 0.414989999999999 
period1,sc01,t4619,,,,,,,,,,,, 0.56238 , 0.56238 , 0.56238 , 0.56238 , 0.56238 , 0.72306 , 0.72306 , 0.72306 , 0.72306 , 0.72306 
period1,sc01,t4620,,,,,,,,,,,, 0.53347 , 0.53347 , 0.53347 , 0.53347 , 0.53347 , 0.68589 , 0.68589 , 0.68589 , 0.68589 , 0.68589 
period1,sc01,t4621,,,,,,,,,,,, 0.56462 , 0.56462 , 0.56462 , 0.56462 , 0.56462 , 0.725939999999999 , 0.725939999999999 , 0.725939999999999 , 0.725939999999999 , 0.725939999999999 
period1,sc01,t4622,,,,,,,,,,,, 0.41559 , 0.41559 , 0.41559 , 0.41559 , 0.41559 , 0.53433 , 0.53433 , 0.53433 , 0.53433 , 0.53433 
period1,sc01,t4623,,,,,,,,,,,, 0.54236 , 0.54236 , 0.54236 , 0.54236 , 0.54236 , 0.69732 , 0.69732 , 0.69732 , 0.69732 , 0.69732 
period1,sc01,t4624,,,,,,,,,,,, 0.76209 , 0.76209 , 0.76209 , 0.76209 , 0.76209 , 0.97983 , 0.97983 , 0.97983 , 0.97983 , 0.97983 
period1,sc01,t4625,,,,,,,,,,,, 1.67384 , 1.67384 , 1.67384 , 1.67384 , 1.67384 , 2.15207999999999 , 2.15207999999999 , 2.15207999999999 , 2.15207999999999 , 2.15207999999999 
period1,sc01,t4626,,,,,,,,,,,, 1.15885 , 1.15885 , 1.15885 , 1.15885 , 1.15885 , 1.48995 , 1.48995 , 1.48995 , 1.48995 , 1.48995 
period1,sc01,t4627,,,,,,,,,,,, 0.67907 , 0.67907 , 0.67907 , 0.67907 , 0.67907 , 0.87309 , 0.87309 , 0.87309 , 0.87309 , 0.87309 
period1,sc01,t4628,,,,,,,,,,,, 0.29799 , 0.29799 , 0.29799 , 0.29799 , 0.29799 , 0.38313 , 0.38313 , 0.38313 , 0.38313 , 0.38313 
period1,sc01,t4629,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4630,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4631,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4632,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4633,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4634,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4635,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4636,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4637,,,,,,,,,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
period1,sc01,t4638,,,,,,,,,,,, 0.24822 , 0.24822 , 0.24822 , 0.24822 , 0.24822 , 0.31914 , 0.31914 , 0.31914 , 0.31914 , 0.31914 
period1,sc01,t4639,,,,,,,,,,,, 0.63105 , 0.63105 , 0.63105 , 0.63105 , 0.63105 , 0.81135 , 0.81135 , 0.81135 , 0.81135 , 0.81135 
period1,sc01,t4640,,,,,,,,,,,, 0.56329 , 0.56329 , 0.56329 , 0.56329 , 0.56329 , 0.72423 , 0.72423 , 0.72423 , 0.72423 , 0.72423 
period1,sc01,t4641,,,,,,,,,,,, 1.37025 , 1.37025 , 1.37025 , 1.37025 , 1.37025 , 1.76175 , 1.76175 , 1.76175 , 1.76175 , 1.76175 
period1,sc01,t4642,,,,,,,,,,,, 2.67785 , 2.67785 , 2.67785 , 2.67785 , 2.67785 , 3.44295 , 3.44295 , 3.44295 , 3.44295 , 3.44295 
period1,sc01,t4643,,,,,,,,,,,, 2.95274 , 2.95274 , 2.95274 , 2.95274 , 2.95274 , 3.79637999999999 , 3.79637999999999 , 3.79637999999999 , 3.79637999999999 , 3.79637999999999 
period1,sc01,t4644,,,,,,,,,,,, 2.5347 , 2.5347 , 2.5347 , 2.5347 , 2.5347 , 3.2589 , 3.2589 , 3.2589 , 3.2589 , 3.2589 
period1,sc01,t4645,,,,,,,,,,,, 3.66218999999999 , 3.66218999999999 , 3.66218999999999 , 3.66218999999999 , 3.66218999999999 , 4.70853 , 4.70853 , 4.70853 , 4.70853 , 4.70853 
period1,sc01,t4646,,,,,,,,,,,, 2.89282 , 2.89282 , 2.89282 , 2.89282 , 2.89282 , 3.71934 , 3.71934 , 3.71934 , 3.71934 , 3.71934 
period1,sc01,t4647,,,,,,,,,,,, 4.26034 , 4.26034 , 4.26034 , 4.26034 , 4.26034 , 5.47758 , 5.47758 , 5.47758 , 5.47758 , 5.47758 
period1,sc01,t4648,,,,,,,,,,,, 2.35732 , 2.35732 , 2.35732 , 2.35732 , 2.35732 , 3.03084 , 3.03084 , 3.03084 , 3.03084 , 3.03084 
period1,sc01,t4649,,,,,,,,,,,, 1.92395 , 1.92395 , 1.92395 , 1.92395 , 1.92395 , 2.47365 , 2.47365 , 2.47365 , 2.47365 , 2.47365 
