,,,EleR_01,HydR_01
period1,sc01,t1865,1.5229436310000002,132.8052
period1,sc01,t1866,2.355521564,132.8052
period1,sc01,t1867,1.518184778,132.8052
period1,sc01,t1868,0.993493567,132.8052
period1,sc01,t1869,0.823060227,132.8052
period1,sc01,t1870,0.671330286,132.8052
period1,sc01,t1871,0.417561683,132.8052
period1,sc01,t1872,0.240488083,132.8052
period1,sc01,t1873,0.32647945,132.8052
period1,sc01,t1874,0.293167479,132.8052
period1,sc01,t1875,0.33710386600000003,132.8052
period1,sc01,t1876,0.441798632,132.8052
period1,sc01,t1877,1.2280054159999998,132.8052
period1,sc01,t1878,1.474027049,132.8052
period1,sc01,t1879,1.461410555,132.8052
period1,sc01,t1880,1.109476775,132.8052
period1,sc01,t1881,0.839439535,132.8052
period1,sc01,t1882,0.39443144399999996,132.8052
period1,sc01,t1883,0.080015133,132.8052
period1,sc01,t1884,0.041280283,132.8052
period1,sc01,t1885,0.04448974199999999,132.8052
period1,sc01,t1886,0.273025357,132.8052
period1,sc01,t1887,0.653733597,132.8052
period1,sc01,t1888,1.27492992,132.8052
period1,sc01,t1889,1.630294501,132.8052
period1,sc01,t1890,2.844798055,132.8052
period1,sc01,t1891,2.213752013,132.8052
period1,sc01,t1892,1.40109486,132.8052
period1,sc01,t1893,1.4075137780000002,132.8052
period1,sc01,t1894,1.273712539,132.8052
period1,sc01,t1895,0.9423635650000001,132.8052
period1,sc01,t1896,1.025477486,132.8052
period1,sc01,t1897,1.171009851,132.8052
period1,sc01,t1898,1.168353747,132.8052
period1,sc01,t1899,1.11888381,132.8052
period1,sc01,t1900,1.162377513,132.8052
period1,sc01,t1901,1.3841621969999998,132.8052
period1,sc01,t1902,1.755906086,132.8052
period1,sc01,t1903,1.670578745,132.8052
period1,sc01,t1904,1.2458234469999998,132.8052
period1,sc01,t1905,0.790412282,132.8052
period1,sc01,t1906,0.48971917499999995,132.8052
period1,sc01,t1907,0.10558013399999999,132.8052
period1,sc01,t1908,0.069501388,132.8052
period1,sc01,t1909,0.057991603999999995,132.8052
period1,sc01,t1910,0.068394678,132.8052
period1,sc01,t1911,0.19843310299999997,132.8052
period1,sc01,t1912,0.282764405,132.8052
period1,sc01,t1913,0.9984737619999999,132.8052
period1,sc01,t1914,1.2021084020000001,132.8052
period1,sc01,t1915,0.7877561780000001,132.8052
period1,sc01,t1916,0.376392071,132.8052
period1,sc01,t1917,0.36576765499999997,132.8052
period1,sc01,t1918,0.21193496499999998,132.8052
period1,sc01,t1919,0.139998815,132.8052
period1,sc01,t1920,0.142544248,132.8052
period1,sc01,t1921,0.06385716699999999,132.8052
period1,sc01,t1922,0.053896777,132.8052
period1,sc01,t1923,0.048141884999999995,132.8052
period1,sc01,t1924,0.060426365999999995,132.8052
period1,sc01,t1925,0.068948033,132.8052
period1,sc01,t1926,0.075920306,132.8052
period1,sc01,t1927,0.06485320600000001,132.8052
period1,sc01,t1928,0.024458291,132.8052
period1,sc01,t1929,0.0,132.8052
period1,sc01,t1930,-0.015936624,132.8052
period1,sc01,t1931,-0.056663552000000006,132.8052
period1,sc01,t1932,-0.125500914,132.8052
period1,sc01,t1933,-0.11786461499999999,132.8052
period1,sc01,t1934,-0.05411811899999999,132.8052
period1,sc01,t1935,-0.013059177999999998,132.8052
period1,sc01,t1936,0.013280519999999999,132.8052
period1,sc01,t1937,0.19157150099999998,132.8052
period1,sc01,t1938,0.21116026799999998,132.8052
period1,sc01,t1939,0.21237764900000003,132.8052
period1,sc01,t1940,0.18127909799999997,132.8052
period1,sc01,t1941,0.165563816,132.8052
period1,sc01,t1942,0.164346435,132.8052
period1,sc01,t1943,0.156378123,132.8052
period1,sc01,t1944,0.027889092,132.8052
period1,sc01,t1945,0.035746732999999996,132.8052
period1,sc01,t1946,0.028221104999999996,132.8052
period1,sc01,t1947,0.035304049000000004,132.8052
period1,sc01,t1948,0.046592491,132.8052
period1,sc01,t1949,0.054782145000000004,132.8052
period1,sc01,t1950,0.035414720000000004,132.8052
period1,sc01,t1951,0.033090629,132.8052
period1,sc01,t1952,0.033643984,132.8052
period1,sc01,t1953,0.024900975,132.8052
period1,sc01,t1954,0.025232987999999998,132.8052
period1,sc01,t1955,0.010956429,132.8052
period1,sc01,t1956,0.009849719,132.8052
period1,sc01,t1957,0.005754892000000001,132.8052
period1,sc01,t1958,0.022355542000000003,132.8052
period1,sc01,t1959,0.032647945000000005,132.8052
period1,sc01,t1960,0.110781671,132.8052
period1,sc01,t1961,0.2656104,132.8052
period1,sc01,t1962,0.270147911,132.8052
period1,sc01,t1963,0.338542589,132.8052
period1,sc01,t1964,0.26727046499999996,132.8052
period1,sc01,t1965,0.264393019,132.8052
period1,sc01,t1966,0.26195825699999997,132.8052
period1,sc01,t1967,0.259523495,132.8052
period1,sc01,t1968,0.24834572400000002,132.8052
period1,sc01,t1969,0.247792369,132.8052
period1,sc01,t1970,0.25111249900000004,132.8052
period1,sc01,t1971,0.255096655,132.8052
period1,sc01,t1972,0.262843625,132.8052
period1,sc01,t1973,0.5045490890000001,132.8052
period1,sc01,t1974,1.153081149,132.8052
period1,sc01,t1975,1.360810616,132.8052
period1,sc01,t1976,1.398438756,132.8052
period1,sc01,t1977,1.1344884210000001,132.8052
period1,sc01,t1978,0.879170424,132.8052
period1,sc01,t1979,0.8384434960000001,132.8052
period1,sc01,t1980,0.796277845,132.8052
period1,sc01,t1981,0.7945071090000001,132.8052
period1,sc01,t1982,0.8543801200000001,132.8052
period1,sc01,t1983,0.9107116590000001,132.8052
period1,sc01,t1984,1.0113115979999998,132.8052
period1,sc01,t1985,1.1933653929999999,132.8052
period1,sc01,t1986,1.6338359729999998,132.8052
period1,sc01,t1987,1.445584602,132.8052
period1,sc01,t1988,0.973794129,132.8052
period1,sc01,t1989,0.35746732999999997,132.8052
period1,sc01,t1990,0.22731823399999998,132.8052
period1,sc01,t1991,0.21547643699999997,132.8052
period1,sc01,t1992,0.21901790899999998,132.8052
period1,sc01,t1993,0.21492308200000004,132.8052
period1,sc01,t1994,0.20595873099999998,132.8052
period1,sc01,t1995,0.210164229,132.8052
period1,sc01,t1996,0.211602952,132.8052
period1,sc01,t1997,0.235839901,132.8052
period1,sc01,t1998,0.36034477600000003,132.8052
period1,sc01,t1999,0.654286952,132.8052
period1,sc01,t2000,0.9561974400000001,132.8052
period1,sc01,t2001,0.6016075559999999,132.8052
period1,sc01,t2002,0.4103680679999999,132.8052
period1,sc01,t2003,0.36488228699999997,132.8052
period1,sc01,t2004,0.31762577,132.8052
period1,sc01,t2005,0.371743889,132.8052
period1,sc01,t2006,0.52679396,132.8052
period1,sc01,t2007,0.809115681,132.8052
period1,sc01,t2008,1.0237067499999999,132.8052
period1,sc01,t2009,1.4157034320000002,132.8052
period1,sc01,t2010,1.511433847,132.8052
period1,sc01,t2011,1.335024273,132.8052
period1,sc01,t2012,1.0315643909999999,132.8052
period1,sc01,t2013,0.922221443,132.8052
period1,sc01,t2014,0.643330523,132.8052
period1,sc01,t2015,0.5476001079999999,132.8052
period1,sc01,t2016,0.515505518,132.8052
period1,sc01,t2017,0.527347315,132.8052
period1,sc01,t2018,0.574603832,132.8052
period1,sc01,t2019,0.6636939869999999,132.8052
period1,sc01,t2020,0.7151560020000001,132.8052
period1,sc01,t2021,0.979991705,132.8052
period1,sc01,t2022,1.321854424,132.8052
period1,sc01,t2023,1.527923826,132.8052
period1,sc01,t2024,1.470374906,132.8052
period1,sc01,t2025,1.125966754,132.8052
period1,sc01,t2026,0.997477723,132.8052
period1,sc01,t2027,0.9573041499999999,132.8052
period1,sc01,t2028,0.944576985,132.8052
period1,sc01,t2029,0.7897482559999999,132.8052
period1,sc01,t2030,0.8026967629999999,132.8052
period1,sc01,t2031,0.8648938650000001,132.8052
period1,sc01,t2032,0.8999765719999999,132.8052
period1,sc01,t2033,1.112686234,132.8052
period1,sc01,t2034,1.2734911969999998,132.8052
period1,sc01,t2035,1.298945527,132.8052
period1,sc01,t2036,1.157950673,132.8052
period1,sc01,t2037,0.990726792,132.8052
period1,sc01,t2038,0.776025052,132.8052
period1,sc01,t2039,0.384471054,132.8052
period1,sc01,t2040,0.352597806,132.8052
period1,sc01,t2041,0.345957546,132.8052
period1,sc01,t2042,0.21846455399999998,132.8052
period1,sc01,t2043,0.21425905599999998,132.8052
period1,sc01,t2044,0.219349922,132.8052
period1,sc01,t2045,0.23683594,132.8052
period1,sc01,t2046,0.37982287200000003,132.8052
period1,sc01,t2047,0.529450064,132.8052
period1,sc01,t2048,0.401182375,132.8052
period1,sc01,t2049,0.367538391,132.8052
period1,sc01,t2050,0.258527456,132.8052
period1,sc01,t2051,0.248788408,132.8052
period1,sc01,t2052,0.187698016,132.8052
period1,sc01,t2053,0.054339461000000006,132.8052
period1,sc01,t2054,0.22698622100000002,132.8052
period1,sc01,t2055,0.249895118,132.8052
period1,sc01,t2056,0.25232988,132.8052
period1,sc01,t2057,0.305119947,132.8052
period1,sc01,t2058,0.28055098500000003,132.8052
period1,sc01,t2059,0.275681461,132.8052
period1,sc01,t2060,0.271475963,132.8052
period1,sc01,t2061,0.25841678500000004,132.8052
period1,sc01,t2062,0.24812438200000003,132.8052
period1,sc01,t2063,0.240820096,132.8052
period1,sc01,t2064,0.21868589600000005,132.8052
period1,sc01,t2065,0.191128817,132.8052
period1,sc01,t2066,0.175524206,132.8052
period1,sc01,t2067,0.170101327,132.8052
period1,sc01,t2068,0.183935202,132.8052
period1,sc01,t2069,0.229310312,132.8052
period1,sc01,t2070,0.25974483699999995,132.8052
period1,sc01,t2071,0.268155833,132.8052
period1,sc01,t2072,0.27070126600000005,132.8052
period1,sc01,t2073,0.249563105,132.8052
period1,sc01,t2074,0.159587582,132.8052
period1,sc01,t2075,0.016047295,132.8052
period1,sc01,t2076,-0.000996039,132.8052
period1,sc01,t2077,-0.001328052,132.8052
period1,sc01,t2078,0.001217381,132.8052
period1,sc01,t2079,0.19832243200000002,132.8052
period1,sc01,t2080,0.22388743300000002,132.8052
period1,sc01,t2081,0.324044688,132.8052
period1,sc01,t2082,0.342084061,132.8052
period1,sc01,t2083,0.349941702,132.8052
period1,sc01,t2084,0.312424233,132.8052
period1,sc01,t2085,0.276013474,132.8052
period1,sc01,t2086,0.08864747099999999,132.8052
period1,sc01,t2087,0.025565001,132.8052
period1,sc01,t2088,0.025565001,132.8052
period1,sc01,t2089,0.025565001,132.8052
period1,sc01,t2090,0.032205261000000006,132.8052
period1,sc01,t2091,0.156378123,132.8052
period1,sc01,t2092,0.229863667,132.8052
period1,sc01,t2093,0.249895118,132.8052
period1,sc01,t2094,0.233626481,132.8052
period1,sc01,t2095,0.144093642,132.8052
period1,sc01,t2096,0.041390954,132.8052
period1,sc01,t2097,0.030766538,132.8052
period1,sc01,t2098,0.025565001,132.8052
period1,sc01,t2099,0.010513745,132.8052
period1,sc01,t2100,0.009517705999999999,132.8052
period1,sc01,t2101,-0.007414957,132.8052
period1,sc01,t2102,0.015272597999999998,132.8052
period1,sc01,t2103,0.158038188,132.8052
period1,sc01,t2104,0.280218972,132.8052
period1,sc01,t2105,0.331016961,132.8052
period1,sc01,t2106,0.33533313,132.8052
period1,sc01,t2107,0.331459645,132.8052
period1,sc01,t2108,0.322827307,132.8052
period1,sc01,t2109,0.30976812899999995,132.8052
period1,sc01,t2110,0.299697068,132.8052
period1,sc01,t2111,0.270922608,132.8052
period1,sc01,t2112,0.277894881,132.8052
period1,sc01,t2113,0.074481583,132.8052
period1,sc01,t2114,0.050244633999999996,132.8052
period1,sc01,t2115,0.04415772900000001,132.8052
period1,sc01,t2116,0.036964114,132.8052
period1,sc01,t2117,0.040062902,132.8052
period1,sc01,t2118,0.039288205,132.8052
period1,sc01,t2119,0.04393638700000001,132.8052
period1,sc01,t2120,0.047809872,132.8052
period1,sc01,t2121,0.047145846,132.8052
period1,sc01,t2122,0.048141884999999995,132.8052
period1,sc01,t2123,0.026782381999999997,132.8052
period1,sc01,t2124,0.051240672999999994,132.8052
period1,sc01,t2125,0.045043097000000004,132.8052
period1,sc01,t2126,0.047367188,132.8052
period1,sc01,t2127,0.083777947,132.8052
period1,sc01,t2128,0.159808924,132.8052
period1,sc01,t2129,0.307776051,132.8052
period1,sc01,t2130,0.497466145,132.8052
period1,sc01,t2131,0.6308247,132.8052
period1,sc01,t2132,0.53564764,132.8052
period1,sc01,t2133,0.44257332900000007,132.8052
period1,sc01,t2134,0.348392308,132.8052
period1,sc01,t2135,0.336107827,132.8052
period1,sc01,t2136,0.332677026,132.8052
period1,sc01,t2137,0.329246225,132.8052
period1,sc01,t2138,0.330242264,132.8052
period1,sc01,t2139,0.33245568400000003,132.8052
period1,sc01,t2140,0.339206615,132.8052
period1,sc01,t2141,1.171452535,132.8052
period1,sc01,t2142,1.410391224,132.8052
period1,sc01,t2143,1.7168392229999998,132.8052
period1,sc01,t2144,1.274487236,132.8052
period1,sc01,t2145,1.089113311,132.8052
period1,sc01,t2146,0.912261053,132.8052
period1,sc01,t2147,0.698444681,132.8052
period1,sc01,t2148,0.549481515,132.8052
period1,sc01,t2149,0.547157424,132.8052
period1,sc01,t2150,0.500786275,132.8052
period1,sc01,t2151,0.619314916,132.8052
period1,sc01,t2152,1.003343286,132.8052
period1,sc01,t2153,1.275151262,132.8052
period1,sc01,t2154,1.7993997890000002,132.8052
period1,sc01,t2155,1.666262576,132.8052
period1,sc01,t2156,1.310233969,132.8052
period1,sc01,t2157,0.982647809,132.8052
period1,sc01,t2158,0.835898063,132.8052
period1,sc01,t2159,0.332013,132.8052
period1,sc01,t2160,0.332677026,132.8052
period1,sc01,t2161,0.363332893,132.8052
period1,sc01,t2162,0.36421826099999993,132.8052
period1,sc01,t2163,0.375728045,132.8052
period1,sc01,t2164,0.49027253,132.8052
period1,sc01,t2165,0.671883641,132.8052
period1,sc01,t2166,1.081477012,132.8052
period1,sc01,t2167,0.8476291890000001,132.8052
period1,sc01,t2168,0.57659591,132.8052
period1,sc01,t2169,0.42575133699999995,132.8052
period1,sc01,t2170,0.35481122600000004,132.8052
period1,sc01,t2171,0.29460620200000004,132.8052
period1,sc01,t2172,0.181389769,132.8052
period1,sc01,t2173,0.094291692,132.8052
period1,sc01,t2174,0.26339698,132.8052
period1,sc01,t2175,0.325483411,132.8052
period1,sc01,t2176,0.36953046900000003,132.8052
period1,sc01,t2177,0.609907881,132.8052
period1,sc01,t2178,0.797605897,132.8052
period1,sc01,t2179,0.7044209149999999,132.8052
period1,sc01,t2180,0.547157424,132.8052
period1,sc01,t2181,0.434494346,132.8052
period1,sc01,t2182,0.337435879,132.8052
period1,sc01,t2183,0.332787697,132.8052
period1,sc01,t2184,0.326036766,132.8052
period1,sc01,t2185,0.324598043,132.8052
period1,sc01,t2186,0.332898368,132.8052
period1,sc01,t2187,0.33599715599999996,132.8052
period1,sc01,t2188,0.362668867,132.8052
period1,sc01,t2189,0.570841018,132.8052
period1,sc01,t2190,0.7687207659999999,132.8052
period1,sc01,t2191,0.643773207,132.8052
period1,sc01,t2192,0.3594594079999999,132.8052
period1,sc01,t2193,0.28874063899999997,132.8052
period1,sc01,t2194,0.006086905,132.8052
period1,sc01,t2195,-0.014608572,132.8052
period1,sc01,t2196,-0.016711321,132.8052
period1,sc01,t2197,-0.012727165,132.8052
period1,sc01,t2198,-0.009739048,132.8052
period1,sc01,t2199,0.009517705999999999,132.8052
period1,sc01,t2200,0.26040886300000005,132.8052
period1,sc01,t2201,0.36388624799999997,132.8052
period1,sc01,t2202,0.55446171,132.8052
period1,sc01,t2203,0.413356185,132.8052
period1,sc01,t2204,0.37428932200000004,132.8052
period1,sc01,t2205,0.363664906,132.8052
period1,sc01,t2206,0.350937741,132.8052
period1,sc01,t2207,0.346068217,132.8052
period1,sc01,t2208,0.339317286,132.8052
period1,sc01,t2209,0.336661182,132.8052
period1,sc01,t2210,0.345957546,132.8052
period1,sc01,t2211,0.3541472,132.8052
period1,sc01,t2212,0.36654235199999996,132.8052
period1,sc01,t2213,0.404502505,132.8052
period1,sc01,t2214,0.76252319,132.8052
period1,sc01,t2215,0.5794733559999999,132.8052
period1,sc01,t2216,0.365435642,132.8052
period1,sc01,t2217,0.258748798,132.8052
period1,sc01,t2218,-0.005976234,132.8052
period1,sc01,t2219,-0.020806148,132.8052
period1,sc01,t2220,-0.083888618,132.8052
period1,sc01,t2221,-0.05644220999999999,132.8052
period1,sc01,t2222,-0.013169848999999999,132.8052
period1,sc01,t2223,0.118196628,132.8052
period1,sc01,t2224,0.309325445,132.8052
period1,sc01,t2225,0.34296942899999994,132.8052
period1,sc01,t2226,0.35049505700000005,132.8052
period1,sc01,t2227,0.353483174,132.8052
period1,sc01,t2228,0.32968890900000003,132.8052
period1,sc01,t2229,0.30290652700000004,132.8052
period1,sc01,t2230,0.215033753,132.8052
period1,sc01,t2231,0.236725269,132.8052
period1,sc01,t2232,0.19433827599999998,132.8052
period1,sc01,t2233,0.218132541,132.8052
period1,sc01,t2234,0.236503927,132.8052
period1,sc01,t2235,0.272472002,132.8052
period1,sc01,t2236,0.322384623,132.8052
period1,sc01,t2237,0.373403954,132.8052
period1,sc01,t2238,0.8130998369999999,132.8052
period1,sc01,t2239,0.41612296000000004,132.8052
period1,sc01,t2240,0.318843151,132.8052
period1,sc01,t2241,0.296819622,132.8052
period1,sc01,t2242,0.09871853199999998,132.8052
period1,sc01,t2243,-0.003430801,132.8052
period1,sc01,t2244,-0.013059177999999998,132.8052
period1,sc01,t2245,-0.012063139,132.8052
period1,sc01,t2246,0.00996039,132.8052
period1,sc01,t2247,0.247349685,132.8052
period1,sc01,t2248,0.3098788,132.8052
period1,sc01,t2249,0.331902329,132.8052
period1,sc01,t2250,0.332898368,132.8052
period1,sc01,t2251,0.330574277,132.8052
period1,sc01,t2252,0.315855034,132.8052
period1,sc01,t2253,0.310100142,132.8052
period1,sc01,t2254,0.29438486,132.8052
period1,sc01,t2255,0.267602478,132.8052
period1,sc01,t2256,0.230306351,132.8052
period1,sc01,t2257,0.195776999,132.8052
period1,sc01,t2258,0.15261530899999998,132.8052
period1,sc01,t2259,0.231413061,132.8052
period1,sc01,t2260,0.249784447,132.8052
period1,sc01,t2261,0.300582436,132.8052
period1,sc01,t2262,0.265057045,132.8052
period1,sc01,t2263,0.13944546,132.8052
period1,sc01,t2264,0.058876972,132.8052
period1,sc01,t2265,0.017375347,132.8052
period1,sc01,t2266,-0.003209459,132.8052
period1,sc01,t2267,-0.034418681,132.8052
period1,sc01,t2268,-0.058323616999999994,132.8052
period1,sc01,t2269,-0.056663552000000006,132.8052
period1,sc01,t2270,-0.049580608000000005,132.8052
period1,sc01,t2271,-0.003873485,132.8052
period1,sc01,t2272,0.048363226999999995,132.8052
period1,sc01,t2273,0.565639481,132.8052
period1,sc01,t2274,0.6308247,132.8052
period1,sc01,t2275,0.6187615609999999,132.8052
period1,sc01,t2276,0.649306757,132.8052
period1,sc01,t2277,0.6194255869999999,132.8052
period1,sc01,t2278,0.43571172699999994,132.8052
period1,sc01,t2279,0.540185151,132.8052
period1,sc01,t2280,0.497023461,132.8052
period1,sc01,t2281,0.506319825,132.8052
period1,sc01,t2282,0.510746665,132.8052
period1,sc01,t2283,0.403174453,132.8052
period1,sc01,t2284,0.539078441,132.8052
period1,sc01,t2285,0.470019737,132.8052
period1,sc01,t2286,0.6982233390000001,132.8052
period1,sc01,t2287,0.4648182,132.8052
period1,sc01,t2288,0.03984156,132.8052
period1,sc01,t2289,0.003762814,132.8052
period1,sc01,t2290,-0.040505586,132.8052
period1,sc01,t2291,-0.039730889,132.8052
period1,sc01,t2292,-0.068394678,132.8052
period1,sc01,t2293,-0.108789593,132.8052
period1,sc01,t2294,-0.05456080299999999,132.8052
period1,sc01,t2295,0.026339697999999998,132.8052
period1,sc01,t2296,0.154164703,132.8052
period1,sc01,t2297,0.644215891,132.8052
period1,sc01,t2298,0.8310285390000001,132.8052
period1,sc01,t2299,0.7193615,132.8052
period1,sc01,t2300,0.721132236,132.8052
period1,sc01,t2301,0.690808382,132.8052
period1,sc01,t2302,0.5703983340000001,132.8052
period1,sc01,t2303,0.340977351,132.8052
period1,sc01,t2304,0.344518823,132.8052
period1,sc01,t2305,0.345404191,132.8052
period1,sc01,t2306,0.343412113,132.8052
period1,sc01,t2307,0.360566118,132.8052
period1,sc01,t2308,0.549149502,132.8052
period1,sc01,t2309,0.548264134,132.8052
period1,sc01,t2310,2.0233978930000003,132.8052
period1,sc01,t2311,1.6004133310000002,132.8052
period1,sc01,t2312,1.1839583580000002,132.8052
period1,sc01,t2313,0.673654377,132.8052
period1,sc01,t2314,0.561544654,132.8052
period1,sc01,t2315,0.44334802600000006,132.8052
period1,sc01,t2316,0.19433827599999998,132.8052
period1,sc01,t2317,0.407379951,132.8052
period1,sc01,t2318,0.5452760170000001,132.8052
period1,sc01,t2319,0.586224287,132.8052
period1,sc01,t2320,1.0964175969999999,132.8052
period1,sc01,t2321,1.4105018950000001,132.8052
period1,sc01,t2322,1.8627036010000002,132.8052
period1,sc01,t2323,1.823636738,132.8052
period1,sc01,t2324,1.4900743439999997,132.8052
period1,sc01,t2325,1.302708341,132.8052
period1,sc01,t2326,0.673765048,132.8052
period1,sc01,t2327,0.696563274,132.8052
period1,sc01,t2328,0.616216128,132.8052
period1,sc01,t2329,0.6187615609999999,132.8052
period1,sc01,t2330,0.6277259119999999,132.8052
period1,sc01,t2331,0.6196469290000001,132.8052
period1,sc01,t2332,0.9165772219999999,132.8052
period1,sc01,t2333,1.1715632059999999,132.8052
period1,sc01,t2334,1.5876861660000001,132.8052
period1,sc01,t2335,1.2402898969999998,132.8052
period1,sc01,t2336,0.7319779940000001,132.8052
period1,sc01,t2337,0.490825885,132.8052
period1,sc01,t2338,0.312977588,132.8052
period1,sc01,t2339,0.255539339,132.8052
period1,sc01,t2340,0.14298693199999998,132.8052
period1,sc01,t2341,0.246132304,132.8052
period1,sc01,t2342,0.277341526,132.8052
period1,sc01,t2343,0.287191245,132.8052
period1,sc01,t2344,0.348834992,132.8052
period1,sc01,t2345,0.341862719,132.8052
period1,sc01,t2346,0.34363345500000003,132.8052
period1,sc01,t2347,0.334669104,132.8052
period1,sc01,t2348,0.321388584,132.8052
period1,sc01,t2349,0.31076416799999995,132.8052
period1,sc01,t2350,0.30091444900000003,132.8052
period1,sc01,t2351,0.30146780399999995,132.8052
period1,sc01,t2352,0.296930293,132.8052
period1,sc01,t2353,0.24447223899999998,132.8052
period1,sc01,t2354,0.22244871,132.8052
period1,sc01,t2355,0.223444749,132.8052
period1,sc01,t2356,0.305119947,132.8052
period1,sc01,t2357,0.329356896,132.8052
period1,sc01,t2358,0.40494518900000004,132.8052
period1,sc01,t2359,0.37185456000000006,132.8052
period1,sc01,t2360,0.325262069,132.8052
period1,sc01,t2361,0.234290507,132.8052
period1,sc01,t2362,0.22388743300000002,132.8052
period1,sc01,t2363,0.09108223300000001,132.8052
period1,sc01,t2364,0.040505586,132.8052
period1,sc01,t2365,0.082449895,132.8052
period1,sc01,t2366,0.161026305,132.8052
period1,sc01,t2367,0.205073363,132.8052
period1,sc01,t2368,0.22112065800000003,132.8052
period1,sc01,t2369,0.22112065800000003,132.8052
period1,sc01,t2370,0.30047176499999995,132.8052
period1,sc01,t2371,0.312977588,132.8052
period1,sc01,t2372,0.310100142,132.8052
period1,sc01,t2373,0.290290033,132.8052
period1,sc01,t2374,0.294163518,132.8052
period1,sc01,t2375,0.23572922999999998,132.8052
period1,sc01,t2376,0.24037741199999998,132.8052
period1,sc01,t2377,0.250005789,132.8052
period1,sc01,t2378,0.26096221799999997,132.8052
period1,sc01,t2379,0.34628955899999997,132.8052
period1,sc01,t2380,0.559220563,132.8052
period1,sc01,t2381,1.432525424,132.8052
period1,sc01,t2382,1.95444986,132.8052
period1,sc01,t2383,1.525931748,132.8052
period1,sc01,t2384,0.9649404490000001,132.8052
period1,sc01,t2385,0.441798632,132.8052
period1,sc01,t2386,0.26450368999999996,132.8052
period1,sc01,t2387,0.25122317,132.8052
period1,sc01,t2388,0.054450132,132.8052
period1,sc01,t2389,0.022244870999999996,132.8052
period1,sc01,t2390,0.07525628,132.8052
period1,sc01,t2391,0.207397454,132.8052
period1,sc01,t2392,0.246464317,132.8052
period1,sc01,t2393,0.24679633,132.8052
period1,sc01,t2394,0.23971338599999997,132.8052
period1,sc01,t2395,0.222338039,132.8052
period1,sc01,t2396,0.212931004,132.8052
period1,sc01,t2397,0.19588767,132.8052
period1,sc01,t2398,0.14575370699999998,132.8052
period1,sc01,t2399,0.11908199600000001,132.8052
period1,sc01,t2400,0.098054506,132.8052
period1,sc01,t2401,0.098386519,132.8052
period1,sc01,t2402,0.077912384,132.8052
period1,sc01,t2403,0.079461778,132.8052
period1,sc01,t2404,0.159919595,132.8052
period1,sc01,t2405,0.26494637400000004,132.8052
period1,sc01,t2406,0.506209154,132.8052
period1,sc01,t2407,0.542730584,132.8052
period1,sc01,t2408,0.465260884,132.8052
period1,sc01,t2409,0.34219473200000006,132.8052
period1,sc01,t2410,0.15383269000000002,132.8052
period1,sc01,t2411,0.080236475,132.8052
period1,sc01,t2412,0.047477859000000004,132.8052
period1,sc01,t2413,0.07038675600000001,132.8052
period1,sc01,t2414,0.134575936,132.8052
period1,sc01,t2415,0.31851113799999997,132.8052
period1,sc01,t2416,0.503885063,132.8052
period1,sc01,t2417,0.696784616,132.8052
period1,sc01,t2418,0.741938384,132.8052
period1,sc01,t2419,0.47156913100000003,132.8052
period1,sc01,t2420,0.328582199,132.8052
period1,sc01,t2421,0.259302153,132.8052
period1,sc01,t2422,0.233626481,132.8052
period1,sc01,t2423,0.249231092,132.8052
period1,sc01,t2424,0.22466213000000002,132.8052
period1,sc01,t2425,0.21647247599999997,132.8052
period1,sc01,t2426,0.21735784400000002,132.8052
period1,sc01,t2427,0.223444749,132.8052
period1,sc01,t2428,0.217247173,132.8052
period1,sc01,t2429,0.21315234600000002,132.8052
period1,sc01,t2430,0.23683594,132.8052
period1,sc01,t2431,0.27999763,132.8052
period1,sc01,t2432,0.198543774,132.8052
period1,sc01,t2433,0.034640023,132.8052
period1,sc01,t2434,-0.010403074,132.8052
period1,sc01,t2435,-0.053564763999999994,132.8052
period1,sc01,t2436,-0.15195128300000002,132.8052
period1,sc01,t2437,-0.190796804,132.8052
period1,sc01,t2438,-0.08410996,132.8052
period1,sc01,t2439,0.004869524,132.8052
period1,sc01,t2440,0.304455921,132.8052
period1,sc01,t2441,0.334558433,132.8052
period1,sc01,t2442,0.8060168929999999,132.8052
period1,sc01,t2443,0.35082706999999996,132.8052
period1,sc01,t2444,0.337878563,132.8052
period1,sc01,t2445,0.323491333,132.8052
period1,sc01,t2446,0.318289796,132.8052
period1,sc01,t2447,0.30102512,132.8052
period1,sc01,t2448,0.293499492,132.8052
period1,sc01,t2449,0.247792369,132.8052
period1,sc01,t2450,0.17795896799999997,132.8052
period1,sc01,t2451,0.19168217199999998,132.8052
period1,sc01,t2452,0.20684409900000003,132.8052
period1,sc01,t2453,0.178622994,132.8052
period1,sc01,t2454,0.17076535299999998,132.8052
period1,sc01,t2455,0.103588056,132.8052
period1,sc01,t2456,0.061754418,132.8052
period1,sc01,t2457,0.029438486,132.8052
period1,sc01,t2458,0.0011067100000000001,132.8052
period1,sc01,t2459,-0.018703399,132.8052
period1,sc01,t2460,-0.033311970999999996,132.8052
period1,sc01,t2461,-0.028442447,132.8052
period1,sc01,t2462,-0.007857640999999999,132.8052
period1,sc01,t2463,0.023019568000000004,132.8052
period1,sc01,t2464,0.118749983,132.8052
period1,sc01,t2465,0.295048886,132.8052
period1,sc01,t2466,0.29626626699999997,132.8052
period1,sc01,t2467,0.29704096399999996,132.8052
period1,sc01,t2468,0.28608453500000003,132.8052
