,,,EV_01,EV_02,EV_03,EV_04,EV_05,EV_06,EV_07,EV_08,EV_09,EV_10,BESS_01,Solar_01,Solar_02,Solar_03,Solar_04,Solar_05,Solar_06,Solar_07,Solar_08,Solar_09,Solar_10
period1,sc01,t4798, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4799, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4800, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4801, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4802, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4803, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4804, 0 , 0 , 0 , 0 , 0 , 0 , 0.397675192957689 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4805, 0.620451701630383 , 0 , 0 , 0 , 0 , 0 , 0.397675192957689 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4806, 0.620451701630383 , 0 , 0 , 0 , 0 , 0 , 0.397675192957689 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4807, 0.620451701630383 , 3.10187120151435 , 0.310185703452503 , 0 , 0.644370877300623 , 0.98182337816154 , 0.397675192957689 , 0.307124926860044 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4808, 0.620451701630383 , 3.10187120151435 , 0.310185703452503 , 1.02101176841999 , 0.644370877300623 , 0.98182337816154 , 0.397675192957689 , 0.307124926860044 , 1.78874780995788 , 0 ,,,,,,,,,,,
period1,sc01,t4809, 0.620451701630383 , 3.10187120151435 , 0.310185703452503 , 1.02101176841999 , 0.644370877300623 , 0.98182337816154 , 0.397675192957689 , 0.307124926860044 , 1.78874780995788 , 0 ,,,,,,,,,,,
period1,sc01,t4810, 0.620451701630383 , 3.10187120151435 , 0.310185703452503 , 1.02101176841999 , 0.644370877300623 , 0.98182337816154 , 0.397675192957689 , 0.307124926860044 , 1.78874780995788 , 0 ,,,,,,,,,,,
period1,sc01,t4811, 0.620451701630383 , 3.10187120151435 , 0.310185703452503 , 1.02101176841999 , 0.644370877300623 , 0.98182337816154 , 0.397675192957689 , 0.307124926860044 , 1.78874780995788 , 0 ,,,,,,,,,,,
period1,sc01,t4812, 0.620451701630383 , 3.10187120151435 , 0.310185703452503 , 1.02101176841999 , 0.644370877300623 , 0.98182337816154 , 0.397675192957689 , 0.307124926860044 , 1.78874780995788 , 0 ,,,,,,,,,,,
period1,sc01,t4813, 0.620451701630383 , 3.10187120151435 , 0.310185703452503 , 1.02101176841999 , 0.644370877300623 , 0.98182337816154 , 0.397675192957689 , 0.307124926860044 , 1.78874780995788 , 0 ,,,,,,,,,,,
period1,sc01,t4814, 0.620451701630383 , 3.10187120151435 , 0.310185703452503 , 1.02101176841999 , 0.644370877300623 , 0.98182337816154 , 0.397675192957689 , 0.307124926860044 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4815, 0 , 3.10187120151435 , 0.310185703452503 , 1.02101176841999 , 0 , 0.98182337816154 , 0.397675192957689 , 0.307124926860044 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4816, 0 , 0 , 0.310185703452503 , 1.02101176841999 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4817, 0 , 0 , 0.310185703452503 , 1.02101176841999 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4818, 0 , 0 , 0.310185703452503 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4819, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4820, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4821, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4822, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4823, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4824, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4825, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4826, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4827, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4828, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4829, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4830, 0 , 1.05364690106709 , 0.663703579154072 , 0 , 0 , 0 , 0 , 0 , 0 , 0.554418964332276 ,,,,,,,,,,,
period1,sc01,t4831, 0 , 1.05364690106709 , 0.663703579154072 , 1.65541512588587 , 0.773454371773144 , 0 , 0.710520541162111 , 0 , 0.819292741376726 , 0.554418964332276 ,,,,,,,,,,,
period1,sc01,t4832, 0.306431735391509 , 1.05364690106709 , 0.663703579154072 , 1.65541512588587 , 0.773454371773144 , 0 , 0.710520541162111 , 1.72434675754543 , 0.819292741376726 , 0.554418964332276 ,,,,,,,,,,,
period1,sc01,t4833, 0.306431735391509 , 1.05364690106709 , 0.663703579154072 , 1.65541512588587 , 0.773454371773144 , 0 , 0.710520541162111 , 1.72434675754543 , 0.819292741376726 , 0.554418964332276 ,,,,,,,,,,,
period1,sc01,t4834, 0.306431735391509 , 1.05364690106709 , 0.663703579154072 , 1.65541512588587 , 0.773454371773144 , 0 , 0.710520541162111 , 1.72434675754543 , 0.819292741376726 , 0.554418964332276 ,,,,,,,,,,,
period1,sc01,t4835, 0.306431735391509 , 1.05364690106709 , 0.663703579154072 , 1.65541512588587 , 0.773454371773144 , 0 , 0.710520541162111 , 1.72434675754543 , 0.819292741376726 , 0.554418964332276 ,,,,,,,,,,,
period1,sc01,t4836, 0.306431735391509 , 1.05364690106709 , 0.663703579154072 , 1.65541512588587 , 0.773454371773144 , 0 , 0.710520541162111 , 1.72434675754543 , 0.819292741376726 , 0.554418964332276 ,,,,,,,,,,,
period1,sc01,t4837, 0.306431735391509 , 1.05364690106709 , 0.663703579154072 , 1.65541512588587 , 0.773454371773144 , 0 , 0.710520541162111 , 1.72434675754543 , 0.819292741376726 , 0.554418964332276 ,,,,,,,,,,,
period1,sc01,t4838, 0.306431735391509 , 1.05364690106709 , 0.663703579154072 , 1.65541512588587 , 0.773454371773144 , 0 , 0.710520541162111 , 1.72434675754543 , 0.819292741376726 , 0.554418964332276 ,,,,,,,,,,,
period1,sc01,t4839, 0.306431735391509 , 1.05364690106709 , 0.663703579154072 , 1.65541512588587 , 0.773454371773144 , 0 , 0.710520541162111 , 1.72434675754543 , 0.819292741376726 , 0.554418964332276 ,,,,,,,,,,,
period1,sc01,t4840, 0.306431735391509 , 0 , 0.663703579154072 , 1.65541512588587 , 0.773454371773144 , 0 , 0 , 1.72434675754543 , 0 , 0.554418964332276 ,,,,,,,,,,,
period1,sc01,t4841, 0 , 0 , 0.663703579154072 , 1.65541512588587 , 0.773454371773144 , 0 , 0 , 1.72434675754543 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4842, 0 , 0 , 0 , 1.65541512588587 , 0.773454371773144 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4843, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4844, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4845, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4846, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4847, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4848, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4849, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4850, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4851, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4852, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4853, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4854, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4855, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4856, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4857, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.905523526415397 ,,,,,,,,,,,
period1,sc01,t4858, 0 , 0 , 0 , 0 , 0 , 1.4970862716069 , 0 , 0 , 0 , 0.905523526415397 ,,,,,,,,,,,
period1,sc01,t4859, 0 , 0 , 0 , 0 , 0 , 1.4970862716069 , 0 , 0 , 0 , 0.905523526415397 ,,,,,,,,,,,
period1,sc01,t4860, 0 , 0 , 0 , 0 , 0 , 1.4970862716069 , 0 , 0 , 0 , 0.905523526415397 ,,,,,,,,,,,
period1,sc01,t4861, 0 , 0 , 0 , 0 , 0 , 1.4970862716069 , 0 , 0 , 0 , 0.905523526415397 ,,,,,,,,,,,
period1,sc01,t4862, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.905523526415397 ,,,,,,,,,,,
period1,sc01,t4863, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.905523526415397 ,,,,,,,,,,,
period1,sc01,t4864, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.905523526415397 ,,,,,,,,,,,
period1,sc01,t4865, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4866, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4867, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4868, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4869, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4870, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4871, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4872, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4873, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4874, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4875, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4876, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4877, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4878, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4879, 0 , 0 , 0.356016978848576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4880, 0 , 0 , 0.356016978848576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4881, 0 , 0 , 0.356016978848576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4882, 0 , 0 , 0.356016978848576 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4883, 0 , 0 , 0.356016978848576 , 0 , 0 , 0 , 0 , 0 , 0.821837416892374 , 0 ,,,,,,,,,,,
period1,sc01,t4884, 0 , 0 , 0.356016978848576 , 0 , 0 , 0 , 0 , 0.302592696571645 , 0.821837416892374 , 0 ,,,,,,,,,,,
period1,sc01,t4885, 0 , 0 , 0.356016978848576 , 0 , 0 , 0 , 0 , 0.302592696571645 , 0.821837416892374 , 0 ,,,,,,,,,,,
period1,sc01,t4886, 0 , 0 , 0.356016978848576 , 0 , 2.91242359635167 , 0 , 0 , 0.302592696571645 , 0.821837416892374 , 0 ,,,,,,,,,,,
period1,sc01,t4887, 0 , 0 , 0.356016978848576 , 0 , 2.91242359635167 , 0 , 0 , 0.302592696571645 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4888, 0 , 0 , 0.356016978848576 , 0 , 2.91242359635167 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4889, 0 , 0 , 0 , 0 , 2.91242359635167 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4890, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4891, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4892, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4893, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4894, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4895, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4896, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4897, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4898, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4899, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4900, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4901, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4902, 1.10686911765412 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4903, 1.10686911765412 , 0 , 0 , 2.34615430561675 , 0 , 0 , 0 , 1.20548816700746 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4904, 1.10686911765412 , 0 , 0 , 2.34615430561675 , 0 , 1.06138975340562 , 0 , 1.20548816700746 , 0 , 0.651543352956823 ,,,,,,,,,,,
period1,sc01,t4905, 1.10686911765412 , 0 , 0 , 2.34615430561675 , 0.5638269002844 , 1.06138975340562 , 0 , 1.20548816700746 , 0 , 0.651543352956823 ,,,,,,,,,,,
period1,sc01,t4906, 1.10686911765412 , 0 , 0 , 2.34615430561675 , 0.5638269002844 , 1.06138975340562 , 0 , 1.20548816700746 , 0 , 0.651543352956823 ,,,,,,,,,,,
period1,sc01,t4907, 1.10686911765412 , 0 , 0 , 2.34615430561675 , 0.5638269002844 , 1.06138975340562 , 0 , 1.20548816700746 , 0 , 0.651543352956823 ,,,,,,,,,,,
period1,sc01,t4908, 1.10686911765412 , 0 , 0 , 2.34615430561675 , 0.5638269002844 , 1.06138975340562 , 0 , 1.20548816700746 , 0 , 0.651543352956823 ,,,,,,,,,,,
period1,sc01,t4909, 1.10686911765412 , 0 , 0 , 2.34615430561675 , 0.5638269002844 , 1.06138975340562 , 0 , 1.20548816700746 , 0 , 0.651543352956823 ,,,,,,,,,,,
period1,sc01,t4910, 1.10686911765412 , 0 , 0 , 2.34615430561675 , 0.5638269002844 , 1.06138975340562 , 0 , 1.20548816700746 , 0 , 0.651543352956823 ,,,,,,,,,,,
period1,sc01,t4911, 1.10686911765412 , 0 , 0 , 2.34615430561675 , 0.5638269002844 , 1.06138975340562 , 0 , 1.20548816700746 , 0 , 0.651543352956823 ,,,,,,,,,,,
period1,sc01,t4912, 0 , 0 , 0 , 2.34615430561675 , 0 , 1.06138975340562 , 0 , 1.20548816700746 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4913, 0 , 0 , 0 , 2.34615430561675 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4914, 0 , 0 , 0 , 2.34615430561675 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4915, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4916, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4917, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4918, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4919, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4920, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4921, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4922, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4923, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4924, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4925, 0 , 0 , 0 , 0.720118342762095 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4926, 0 , 0.612853917511183 , 0 , 0.720118342762095 , 0 , 0 , 0 , 0 , 0 , 0.954225553644326 ,,,,,,,,,,,
period1,sc01,t4927, 0 , 0.612853917511183 , 0 , 0.720118342762095 , 0 , 0 , 1.30158497695883 , 0 , 0 , 0.954225553644326 ,,,,,,,,,,,
period1,sc01,t4928, 0 , 0.612853917511183 , 0 , 0.720118342762095 , 0 , 0 , 1.30158497695883 , 0 , 0.457514897393748 , 0.954225553644326 ,,,,,,,,,,,
period1,sc01,t4929, 0 , 0.612853917511183 , 0 , 0.720118342762095 , 0 , 1.40122456079311 , 1.30158497695883 , 0 , 0.457514897393748 , 0.954225553644326 ,,,,,,,,,,,
period1,sc01,t4930, 0 , 0.612853917511183 , 0 , 0.720118342762095 , 0 , 1.40122456079311 , 1.30158497695883 , 0 , 0.457514897393748 , 0.954225553644326 ,,,,,,,,,,,
period1,sc01,t4931, 0 , 0.612853917511183 , 0 , 0.720118342762095 , 0 , 1.40122456079311 , 1.30158497695883 , 0 , 0.457514897393748 , 0.954225553644326 ,,,,,,,,,,,
period1,sc01,t4932, 0 , 0.612853917511183 , 0 , 0.720118342762095 , 0 , 1.40122456079311 , 1.30158497695883 , 0 , 0.457514897393748 , 0.954225553644326 ,,,,,,,,,,,
period1,sc01,t4933, 0 , 0.612853917511183 , 0 , 0.720118342762095 , 0 , 1.40122456079311 , 1.30158497695883 , 0 , 0.457514897393748 , 0.954225553644326 ,,,,,,,,,,,
period1,sc01,t4934, 0 , 0.612853917511183 , 0 , 0.720118342762095 , 0 , 1.40122456079311 , 1.30158497695883 , 0 , 0.457514897393748 , 0.954225553644326 ,,,,,,,,,,,
period1,sc01,t4935, 0 , 0.612853917511183 , 0 , 0.720118342762095 , 0 , 1.40122456079311 , 1.30158497695883 , 0 , 0.457514897393748 , 0.954225553644326 ,,,,,,,,,,,
period1,sc01,t4936, 0 , 0.612853917511183 , 0 , 0.720118342762095 , 0 , 0 , 1.30158497695883 , 0 , 0.457514897393748 , 0 ,,,,,,,,,,,
period1,sc01,t4937, 0 , 0 , 0 , 0 , 0 , 0 , 1.30158497695883 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4938, 0 , 0 , 0 , 0 , 0 , 0 , 1.30158497695883 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4939, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4940, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4941, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4942, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4943, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4944, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4945, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4946, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4947, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4948, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4949, 0.330849183376435 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4950, 0.330849183376435 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4951, 0.330849183376435 , 0.726299145211646 , 0 , 0 , 0 , 0.29876449367262 , 3.36047065791951 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4952, 0.330849183376435 , 0.726299145211646 , 0.815140803409044 , 0.568259819571887 , 3.88412382772968 , 0.29876449367262 , 3.36047065791951 , 0 , 0.433601522616036 , 0.375614189365539 ,,,,,,,,,,,
period1,sc01,t4953, 0.330849183376435 , 0.726299145211646 , 0.815140803409044 , 0.568259819571887 , 3.88412382772968 , 0.29876449367262 , 3.36047065791951 , 0 , 0.433601522616036 , 0.375614189365539 ,,,,,,,,,,,
period1,sc01,t4954, 0.330849183376435 , 0.726299145211646 , 0.815140803409044 , 0.568259819571887 , 3.88412382772968 , 0.29876449367262 , 3.36047065791951 , 0 , 0.433601522616036 , 0.375614189365539 ,,,,,,,,,,,
period1,sc01,t4955, 0.330849183376435 , 0.726299145211646 , 0.815140803409044 , 0.568259819571887 , 3.88412382772968 , 0.29876449367262 , 3.36047065791951 , 0 , 0.433601522616036 , 0.375614189365539 ,,,,,,,,,,,
period1,sc01,t4956, 0.330849183376435 , 0.726299145211646 , 0.815140803409044 , 0.568259819571887 , 3.88412382772968 , 0.29876449367262 , 3.36047065791951 , 0 , 0.433601522616036 , 0.375614189365539 ,,,,,,,,,,,
period1,sc01,t4957, 0.330849183376435 , 0.726299145211646 , 0.815140803409044 , 0.568259819571887 , 3.88412382772968 , 0.29876449367262 , 3.36047065791951 , 0 , 0.433601522616036 , 0.375614189365539 ,,,,,,,,,,,
period1,sc01,t4958, 0.330849183376435 , 0.726299145211646 , 0.815140803409044 , 0.568259819571887 , 3.88412382772968 , 0.29876449367262 , 3.36047065791951 , 0 , 0.433601522616036 , 0.375614189365539 ,,,,,,,,,,,
period1,sc01,t4959, 0.330849183376435 , 0.726299145211646 , 0.815140803409044 , 0.568259819571887 , 3.88412382772968 , 0.29876449367262 , 3.36047065791951 , 0 , 0.433601522616036 , 0.375614189365539 ,,,,,,,,,,,
period1,sc01,t4960, 0.330849183376435 , 0 , 0 , 0 , 3.88412382772968 , 0 , 3.36047065791951 , 0 , 0 , 0.375614189365539 ,,,,,,,,,,,
period1,sc01,t4961, 0.330849183376435 , 0 , 0 , 0 , 3.88412382772968 , 0 , 0 , 0 , 0 , 0.375614189365539 ,,,,,,,,,,,
period1,sc01,t4962, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4963, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4964, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4965, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4966, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4967, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4968, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4969, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4970, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4971, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4972, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4973, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,,,,,,,,,,,
period1,sc01,t4974, 0.410892173415775 , 0 , 1.33286879274631 , 0 , 0 , 0 , 0 , 0 , 0 , 0.616765427213058 ,,,,,,,,,,,
period1,sc01,t4975, 0.410892173415775 , 0.697505222994747 , 1.33286879274631 , 0 , 0 , 0 , 0.335577077943966 , 1.92601689127754 , 0.763784463849979 , 0.616765427213058 ,,,,,,,,,,,
period1,sc01,t4976, 0.410892173415775 , 0.697505222994747 , 1.33286879274631 , 0 , 1.42895369181111 , 0 , 0.335577077943966 , 1.92601689127754 , 0.763784463849979 , 0.616765427213058 ,,,,,,,,,,,
