hour,FCRD_Up,FCRD_Down,FCRN_Up,FCRN_Down
2025-01-08 11:00:00,0.0,0.0,0.07200000000000273,0.07700000000000173
2025-01-08 12:00:00,0.0,0.0,0.069500000000005,0.03599999999999781
2025-01-08 13:00:00,0.0,0.0,0.06600000000000605,0.06250000000000355
2025-01-08 14:00:00,0.0,0.0,0.03049999999999997,0.16849999999999454
2025-01-08 15:00:00,0.0,0.0,0.06050000000000111,0.13849999999999696
2025-01-08 16:00:00,0.0003750000000000142,0.0,0.4534999999999975,0.0
2025-01-08 17:00:00,0.0,0.0,0.06050000000000111,0.06799999999999784
2025-01-08 18:00:00,0.0,0.0,0.08450000000000557,0.09499999999999886
2025-01-08 19:00:00,0.0,0.0,0.05600000000000804,0.06700000000000728
2025-01-08 20:00:00,0.0,0.0,0.06150000000000588,0.07350000000000634
2025-01-08 21:00:00,0.0,0.0,0.09100000000001174,0.04299999999999926
2025-01-08 22:00:00,0.0,0.0,0.04449999999999932,0.0940000000000012
2025-01-08 23:00:00,0.0,0.0,0.07850000000000179,0.1445000000000043
2025-01-09 00:00:00,0.0,0.0,0.32849999999999824,0.007999999999999119
2025-01-09 01:00:00,0.0007500000000000284,0.0,0.37250000000000866,0.010500000000000398
2025-01-09 02:00:00,0.0,0.0,0.0,0.3185000000000002
2025-01-09 03:00:00,0.0,0.0,0.016500000000000625,0.17400000000000304
2025-01-09 04:00:00,0.0,0.0,0.30399999999999494,0.012000000000000455
2025-01-09 05:00:00,0.0,0.0,0.3234999999999957,0.003999999999997783
2025-01-09 06:00:00,0.02762499999999779,0.0,0.6280000000000016,0.006999999999997897
2025-01-09 07:00:00,0.0,0.0,0.013500000000000512,0.37200000000000344
2025-01-09 08:00:00,0.0,0.0,0.004999999999999005,0.2560000000000002
2025-01-09 09:00:00,0.0,0.0,0.09650000000000603,0.08549999999999613
2025-01-09 10:00:00,0.0,0.0,0.0259999999999998,0.28699999999999903
2025-01-09 11:00:00,0.0,0.0,0.02850000000000108,0.3184999999999967
2025-01-09 12:00:00,0.0,0.0,0.1300000000000061,0.05950000000000344
2025-01-09 13:00:00,0.0,0.0,0.03049999999999997,0.09700000000000131
2025-01-09 14:00:00,0.0,0.0,0.08800000000000097,0.03549999999999898
2025-01-09 15:00:00,0.0,0.0,0.28749999999999787,0.010500000000000398
2025-01-09 16:00:00,0.0,0.0,0.02499999999999858,0.06300000000000239
2025-01-09 17:00:00,0.0,0.0,0.02949999999999875,0.11800000000000566
2025-01-09 18:00:00,0.0,0.0,0.10150000000000148,0.05549999999999855
2025-01-09 19:00:00,0.0,0.0,0.14650000000000318,0.18850000000000833
2025-01-09 20:00:00,0.0,0.007749999999998813,0.0,0.5155000000000036
2025-01-09 21:00:00,0.0,0.0,0.010499999999996845,0.3019999999999996
2025-01-09 22:00:00,0.0,0.0,0.11549999999999727,0.11350000000000549
2025-01-09 23:00:00,0.0,0.0,0.134999999999998,0.05099999999999838
2025-01-10 00:00:00,0.0,0.0,0.025499999999997414,0.15600000000000236
2025-01-10 01:00:00,0.0,0.0,0.08300000000000907,0.05600000000000449
2025-01-10 02:00:00,0.0,0.0,0.12300000000000111,0.011000000000002785
2025-01-10 03:00:00,0.0,0.0,0.06100000000000705,0.02900000000000702
2025-01-10 04:00:00,0.0,0.0,0.04549999999999699,0.05600000000000449
2025-01-10 05:00:00,0.0,0.0,0.050499999999999545,0.07899999999999707
2025-01-10 06:00:00,0.0,0.0,0.36700000000001154,0.025500000000000966
2025-01-10 07:00:00,0.0016249999999988773,0.0,0.5600000000000044,0.0
2025-01-10 08:00:00,0.0,0.0,0.009499999999999176,0.15000000000000213
2025-01-10 09:00:00,0.0,0.0,0.013000000000001677,0.13600000000000634
2025-01-10 10:00:00,0.0,0.0,0.021999999999998465,0.18250000000000455
2025-01-10 11:00:00,0.0,0.0,0.0019999999999988916,0.2260000000000062
2025-01-10 12:00:00,0.0,0.0,0.03149999999999764,0.15600000000000236
2025-01-10 13:00:00,0.0,0.0,0.2375000000000007,0.20250000000000057
2025-01-10 14:00:00,0.0,0.0,0.04749999999999588,0.1665000000000063
2025-01-10 15:00:00,0.0,0.0,0.016500000000004178,0.1925000000000061
2025-01-10 16:00:00,0.0,0.0,0.07549999999999812,0.06450000000000244
2025-01-10 17:00:00,0.0,0.0,0.15299999999998803,0.02750000000000341
2025-01-10 18:00:00,0.0,0.0,0.025500000000000966,0.16900000000000048
2025-01-10 19:00:00,0.0,0.0,0.05250000000000199,0.1214999999999975
2025-01-10 20:00:00,0.0,0.0,0.05000000000000071,0.20049999999999812
2025-01-10 21:00:00,0.0,0.0,0.05649999999999622,0.2579999999999991
2025-01-10 22:00:00,0.0,0.0011250000000000426,0.002500000000001279,0.43050000000000493
2025-01-10 23:00:00,0.0,0.0,0.0990000000000002,0.190499999999993
2025-01-11 00:00:00,0.0,0.006374999999999353,0.0,0.6184999999999953
2025-01-11 01:00:00,0.0,0.00012499999999970868,0.0,0.5215000000000061
2025-01-11 02:00:00,0.0,0.0,0.032000000000007134,0.12050000000000693
2025-01-11 03:00:00,0.0,0.0,0.1680000000000028,0.03699999999999548
2025-01-11 04:00:00,0.0,0.0,0.08050000000001134,0.04100000000000392
2025-01-11 05:00:00,0.0,0.0,0.23999999999999844,0.013500000000000512
2025-01-11 06:00:00,0.0,0.0,0.20949999999999847,0.004000000000001336
2025-01-11 07:00:00,0.0,0.0,0.11400000000000432,0.036999999999999034
2025-01-11 08:00:00,0.0,0.0,0.21400000000000574,0.006499999999999062
2025-01-11 09:00:00,0.0,0.0,0.1600000000000037,0.06750000000000611
2025-01-11 10:00:00,0.0,0.0,0.22149999999999181,0.002500000000001279
2025-01-11 11:00:00,0.0,0.0,0.1475000000000044,0.01699999999999946
2025-01-11 12:00:00,0.0,0.0,0.20400000000000063,0.012000000000000455
2025-01-11 13:00:00,0.0,0.0,0.02499999999999858,0.12750000000000128
2025-01-11 14:00:00,0.0,0.0,0.12100000000000222,0.17749999999999844
2025-01-11 15:00:00,0.0015000000000000568,0.0,0.3799999999999983,0.007500000000000284
2025-01-11 16:00:00,0.0,0.0,0.30700000000000216,0.05549999999999855
2025-01-11 17:00:00,0.0,0.0,0.29149999999999565,0.015499999999999403
2025-01-11 18:00:00,0.0,0.0,0.18499999999999872,0.028500000000004633
2025-01-11 19:00:00,0.0,0.0,0.05000000000000426,0.12450000000000827
2025-01-11 20:00:00,0.0,0.0,0.09600000000000364,0.04150000000000276
2025-01-11 21:00:00,0.0,0.0,0.03800000000000381,0.07600000000000406
2025-01-11 22:00:00,0.0,0.0,0.0,0.43400000000000105
2025-01-11 23:00:00,0.0,0.0,0.03500000000000014,0.23249999999999815
2025-01-12 00:00:00,0.0,0.0,0.06800000000000495,0.10849999999999937
2025-01-12 01:00:00,0.0,0.0,0.35300000000000153,0.027499999999999858
2025-01-12 02:00:00,0.0,0.0,0.0710000000000015,0.05350000000000321
2025-01-12 03:00:00,0.0,0.0,0.05999999999999872,0.08799999999999741
2025-01-12 04:00:00,0.0,0.0,0.060000000000002274,0.06150000000000233
2025-01-12 05:00:00,0.0,0.0,0.0015000000000000568,0.2524999999999942
2025-01-12 06:00:00,0.0,0.0,0.1445000000000043,0.047500000000002984
2025-01-12 07:00:00,0.0,0.0,0.14150000000000063,0.03550000000000253
2025-01-12 08:00:00,0.0,0.0,0.31899999999999906,0.0015000000000000568
2025-01-12 09:00:00,0.0,0.0,0.442499999999999,0.003999999999997783
2025-01-12 10:00:00,0.0,0.0,0.07249999999999801,0.10100000000000975
2025-01-12 11:00:00,0.0,0.0,0.03400000000000247,0.0849999999999973
2025-01-12 12:00:00,0.0,0.0,0.0019999999999988916,0.3069999999999986
2025-01-12 13:00:00,0.0,0.0,0.02850000000000108,0.1164999999999985
2025-01-12 14:00:00,0.0,0.0,0.07400000000000162,0.18400000000000105
2025-01-12 15:00:00,0.011374999999999247,0.0,0.5445,0.007999999999999119
2025-01-12 16:00:00,0.0030000000000001137,0.0,0.21899999999999692,0.06449999999999889
2025-01-12 17:00:00,0.0,0.0,0.014999999999997016,0.14250000000000185
2025-01-12 18:00:00,0.0,0.0,0.04400000000000048,0.09299999999999997
2025-01-12 19:00:00,0.0,0.0,0.021000000000000796,0.2609999999999957
2025-01-12 20:00:00,0.0,0.0,0.0,0.5240000000000116
2025-01-12 21:00:00,0.0,0.0,0.11400000000000432,0.055999999999997385
2025-01-12 22:00:00,0.0,0.0,0.11650000000000915,0.05099999999999838
2025-01-12 23:00:00,0.0,0.0,0.22749999999999915,0.06650000000000134
2025-01-13 00:00:00,0.0,0.0,0.09099999999999753,0.15349999999999753
2025-01-13 01:00:00,0.0,0.0011250000000000426,0.0779999999999994,0.4734999999999971
2025-01-13 02:00:00,0.0,0.0009999999999994458,0.0,0.6520000000000067
2025-01-13 03:00:00,0.0,0.0,0.02650000000000219,0.31450000000000244
2025-01-13 04:00:00,0.0009999999999994458,0.0,0.4985000000000028,0.0
2025-01-13 05:00:00,0.0,0.0,0.40800000000000125,0.0259999999999998
2025-01-13 06:00:00,0.0,0.0,0.19200000000000017,0.09850000000000136
2025-01-13 07:00:00,0.0,0.0,0.2949999999999946,0.05600000000000094
2025-01-13 08:00:00,0.0,0.0,0.10550000000000281,0.05750000000000455
2025-01-13 09:00:00,0.0,0.0,0.06550000000000011,0.07000000000000028
2025-01-13 10:00:00,0.0,0.0,0.07349999999999923,0.30600000000000094
2025-01-13 11:00:00,0.0,0.0,0.17299999999999827,0.037000000000002586
2025-01-13 12:00:00,0.0,0.0,0.0835000000000079,0.05150000000000432
2025-01-13 13:00:00,0.0,0.0,0.07199999999999918,0.125
2025-01-13 14:00:00,0.0,0.00137499999999946,0.0365000000000002,0.5075000000000024
2025-01-13 15:00:00,0.0,0.0011250000000000426,0.09949999999999903,0.32899999999999635
2025-01-13 16:00:00,0.0,0.0,0.19850000000000634,0.048500000000000654
2025-01-13 17:00:00,0.0,0.0,0.11550000000000438,0.037000000000002586
2025-01-13 18:00:00,0.0,0.0,0.15649999999999764,0.045000000000001705
2025-01-13 19:00:00,0.0,0.0,0.07899999999999707,0.21199999999999974
2025-01-13 20:00:00,0.0,0.0,0.08900000000000219,0.09550000000000836
2025-01-13 21:00:00,0.0,0.0,0.1504999999999974,0.09099999999999753
2025-01-13 22:00:00,0.0,0.021374999999998145,0.04900000000000304,0.4845000000000027
2025-01-13 23:00:00,0.0,0.0,0.09099999999999753,0.14450000000000074
2025-01-14 00:00:00,0.0,0.0,0.09199999999999164,0.0715000000000039
2025-01-14 01:00:00,0.0,0.0,0.19800000000000395,0.013000000000001677
2025-01-14 02:00:00,0.0,0.0,0.134999999999998,0.041499999999999204
2025-01-14 03:00:00,0.0,0.0,0.04299999999999926,0.07549999999999812
2025-01-14 04:00:00,0.0,0.0,0.19150000000000844,0.0034999999999989484
2025-01-14 05:00:00,0.0,0.0,0.14599999999999724,0.05900000000000105
2025-01-14 06:00:00,0.016874999999998863,0.0,0.48849999999999627,0.022000000000002018
2025-01-14 07:00:00,0.0,0.0,0.14250000000000185,0.1559999999999988
2025-01-14 08:00:00,0.0,0.0017499999999994742,0.11349999999999483,0.21549999999999442
2025-01-14 09:00:00,0.0,0.0,0.2380000000000031,0.049500000000001876
2025-01-14 10:00:00,0.0,0.0,0.03999999999999915,0.17000000000001236
2025-01-14 11:00:00,0.0,0.0,0.06350000000000122,0.21500000000000696
2025-01-14 12:00:00,0.0,0.0,0.11950000000000216,0.037000000000002586
2025-01-14 13:00:00,0.0,0.0,0.08850000000000335,0.10949999999999349
2025-01-14 14:00:00,0.0,0.0,0.012999999999998124,0.21750000000000114
2025-01-14 15:00:00,0.0,0.0036249999999995453,0.12199999999999989,0.4344999999999942
2025-01-14 16:00:00,0.0053749999999990195,0.0004999999999997229,0.6099999999999965,0.056499999999999065
2025-01-14 17:00:00,0.0,0.013874999999999638,0.03100000000000236,0.4335000000000022
2025-01-14 18:00:00,0.0,0.0,0.23799999999999955,0.1494999999999962
2025-01-14 19:00:00,0.0,0.0,0.41249999999999787,0.13100000000000023
2025-01-14 20:00:00,0.0,0.0,0.17099999999999937,0.05850000000000222
2025-01-14 21:00:00,0.0,0.0,0.12050000000000693,0.08350000000000435
2025-01-14 22:00:00,0.0,0.0,0.032500000000002416,0.1280000000000001
2025-01-14 23:00:00,0.0,0.0,0.07600000000000762,0.058499999999998664
2025-01-15 00:00:00,0.0,0.0,0.01950000000000074,0.2920000000000016
2025-01-15 01:00:00,0.0,0.0,0.13100000000000378,0.06800000000000139
2025-01-15 02:00:00,0.0,0.0,0.25200000000000244,0.01950000000000074
2025-01-15 03:00:00,0.0,0.0,0.2700000000000031,0.026499999999998636
2025-01-15 04:00:00,0.0,0.0,0.11550000000000082,0.08699999999999974
2025-01-15 05:00:00,0.0,0.0,0.17600000000000549,0.03100000000000236
2025-01-15 06:00:00,0.0,0.0,0.13300000000000267,0.10800000000000054
2025-01-15 07:00:00,0.0,0.0,0.011499999999998067,0.13449999999999562
2025-01-15 08:00:00,0.0,0.0,0.028999999999999915,0.2979999999999947
2025-01-15 09:00:00,0.0,0.0,0.049500000000001876,0.417500000000004
2025-01-15 10:00:00,0.0,0.0,0.08949999999999747,0.08500000000000085
2025-01-15 11:00:00,0.0,0.0,0.22199999999999775,0.0365000000000002
2025-01-15 12:00:00,0.0,0.0,0.2835000000000001,0.05150000000000432
2025-01-15 13:00:00,0.0,0.0,0.05100000000000193,0.17749999999999844
2025-01-15 14:00:00,0.0,0.0,0.2764999999999951,0.002500000000001279
2025-01-15 15:00:00,0.0,0.0,0.1650000000000027,0.03450000000000131
2025-01-15 16:00:00,0.0,0.0,0.28249999999999886,0.021000000000000796
2025-01-15 17:00:00,0.0,0.0,0.058499999999998664,0.06200000000000827
2025-01-15 18:00:00,0.0,0.0,0.1629999999999967,0.13450000000000273
