datetime_utc,fcr_n_eur_mw,fcr_d_up_eur_mw,fcr_d_down_eur_mw
2025-01-03T23:00:00Z,11.991875,1.0252516778523488,6.335308641975309
2025-01-04T00:00:00Z,12.017291838417147,1.0151342281879194,6.314426807760141
2025-01-04T01:00:00Z,12.00990897807199,0.9946409395973154,6.19305114638448
2025-01-04T02:00:00Z,12.18284293410692,1.0127604166666666,6.185220458553792
2025-01-04T03:00:00Z,12.167666666666666,1.136539101497504,6.151287477954145
2025-01-04T04:00:00Z,12.163833333333333,1.1381411359724611,6.168253968253968
2025-01-04T05:00:00Z,12.006610029009533,2.683465240641711,6.052627865961199
2025-01-04T06:00:00Z,11.841833333333332,5.979019607843138,5.950617283950618
2025-01-04T07:00:00Z,11.88875,6.090068846815835,5.856790123456791
2025-01-04T08:00:00Z,11.789958333333333,6.117397504456328,5.851851851851852
2025-01-04T09:00:00Z,11.742541666666666,6.34419965576592,5.864197530864198
2025-01-04T10:00:00Z,11.742541666666666,6.4357754010695185,5.993047619047619
2025-01-04T11:00:00Z,11.746333333333332,6.58065404475043,5.915047619047619
2025-01-04T12:00:00Z,11.756888705006206,6.556695352839931,5.863047619047619
2025-01-04T13:00:00Z,11.753908188585608,6.569087779690189,5.931142857142857
2025-01-04T14:00:00Z,11.423967551622418,6.585319949811795,5.92
2025-01-04T15:00:00Z,11.448395825280247,6.791847328244275,5.918017636684303
2025-01-04T16:00:00Z,11.415151515151516,9.60235979160282,4.192416225749559
2025-01-04T17:00:00Z,11.342360060514372,2.418051948051948,5.944444444444445
2025-01-04T18:00:00Z,11.345258783528521,2.452290942083774,5.939506172839506
2025-01-04T19:00:00Z,11.526216814159293,2.462,5.953086419753086
2025-01-04T20:00:00Z,11.292435077154684,3.088808669656203,5.937037037037037
2025-01-04T21:00:00Z,11.889436619718309,1.5,5.917283950617284
2025-01-04T22:00:00Z,11.7672170761176,1.0269328859060403,5.908641975308641
2025-01-04T23:00:00Z,14.633217391304347,1.3576648841354724,2.1600872448089334
2025-01-05T00:00:00Z,15.2005,1.655336898395722,2.173942172073343
2025-01-05T01:00:00Z,14.952333333333332,1.7911051693404634,2.2804120443740095
2025-01-05T02:00:00Z,14.180041666666666,1.6704812834224598,2.1369615713065757
2025-01-05T03:00:00Z,13.949819494584837,1.9940463458110516,3.039525691699605
2025-01-05T04:00:00Z,14.697616111796137,2.262843137254902,3.0482259731312435
2025-01-05T05:00:00Z,14.188869565217392,1.0,2.542333048676345
2025-01-05T06:00:00Z,15.365217391304348,1.010788296041308,2.0705123825789924
2025-01-05T07:00:00Z,17.419478260869564,1.0552943201376936,2.0999675491033303
2025-01-05T08:00:00Z,17.691478260869562,1.0575352839931151,2.0734329632792483
2025-01-05T09:00:00Z,18.048166666666663,1.02631669535284,2.104543125533732
2025-01-05T10:00:00Z,16.25625,1.0286196213425127,2.1109632792485056
2025-01-05T11:00:00Z,18.486260869565218,1.3438554216867469,1.4129570694513507
2025-01-05T12:00:00Z,18.808094645080946,1.351814113597246,1.4067844232665132
2025-01-05T13:00:00Z,20.44061864061864,1.307986230636833,1.4107851596203624
2025-01-05T14:00:00Z,20.43940383830135,3.5798332798974033,1.3695267489711933
2025-01-05T15:00:00Z,21.26339842127129,2.8486490993995996,1.3701610692254969
2025-01-05T16:00:00Z,21.278350515463917,3.2891003049813623,1.0506168608636053
2025-01-05T17:00:00Z,22.100293747377258,10.104497801826176,1.2470013708019192
2025-01-05T18:00:00Z,22.193814432989686,10.153026716266487,1.2344828767123288
2025-01-05T19:00:00Z,22.140833333333333,7.530267162664862,1.2341438356164385
2025-01-05T20:00:00Z,21.234375,4.0769447415329765,1.3023011120615913
2025-01-05T21:00:00Z,21.230208333333334,3.8459893048128344,1.4022987183700295
2025-01-05T22:00:00Z,21.419375,3.849732620320856,1.720372733378106
2025-01-05T23:00:00Z,11.475718450645564,5.805418894830659,3.415116883116883
2025-01-06T00:00:00Z,11.334,2.4770619621342513,3.3595217762596072
2025-01-06T01:00:00Z,11.448,2.494069518716578,3.3632792485055507
2025-01-06T02:00:00Z,11.511,2.6877433155080213,5.1531746031746035
2025-01-06T03:00:00Z,11.766486486486485,2.3567575757575754,2.40958180867747
2025-01-06T04:00:00Z,12.213333333333331,2.3626969696969695,2.320096762843068
2025-01-06T05:00:00Z,14.201416666666667,11.032263814616757,2.9397096498719044
2025-01-06T06:00:00Z,16.9375,11.230659536541888,3.2742504409171076
2025-01-06T07:00:00Z,20.5375,11.632798573975045,2.1664642490591857
2025-01-06T08:00:00Z,16.958333333333332,11.674688057040997,3.2147619047619047
2025-01-06T09:00:00Z,16.355,11.075935828877004,3.21
2025-01-06T10:00:00Z,15.241529105125975,12.41081818181818,3.2157142857142857
2025-01-06T11:00:00Z,15.573333333333332,10.95650623885918,3.2071428571428573
2025-01-06T12:00:00Z,15.294666666666666,10.937967914438502,3.202469135802469
2025-01-06T13:00:00Z,14.48675,8.790481283422459,3.2038765432098764
2025-01-06T14:00:00Z,14.482875,9.320189328743544,3.1538043478260867
2025-01-06T15:00:00Z,14.455333333333332,8.0,4.638077601410934
2025-01-06T16:00:00Z,14.436166666666667,7.12652899673034,3.2389770723104054
2025-01-06T17:00:00Z,13.766666666666666,2.795670516522297,2.190095238095238
2025-01-06T18:00:00Z,12.250241666666666,2.479657113613101,2.1062228260869564
2025-01-06T19:00:00Z,11.957119136571192,5.7902530120481925,2.2663809523809526
2025-01-06T20:00:00Z,12.152375,5.828710843373494,3.2627865961199296
2025-01-06T21:00:00Z,12.152375,6.266818181818182,3.255731922398589
2025-01-06T22:00:00Z,12.192274784039489,2.3525151515151514,2.45598185788678
2025-01-06T23:00:00Z,13.406434782608695,1.1571907308377896,2.79946270128163
2025-01-07T00:00:00Z,13.930425,1.1473373493975905,3.17105677979733
2025-01-07T01:00:00Z,13.91035,1.1496144578313252,3.8777629436665584
2025-01-07T02:00:00Z,14.031358333333332,1.1162134251290876,2.479636274669711
2025-01-07T03:00:00Z,13.333,1.0935972461273666,3.3594965675057207
2025-01-07T04:00:00Z,13.381565217391303,1.0396385542168673,2.477335606429615
2025-01-07T05:00:00Z,15.009666666666666,1.1411978609625668,1.2405192244495564
2025-01-07T06:00:00Z,15.5084,2.6996648841354722,1.1397827160493827
2025-01-07T07:00:00Z,15.5084,1.4203083778966132,1.1676963522839303
2025-01-07T08:00:00Z,15.5084,1.8582245989304813,1.185071253071253
2025-01-07T09:00:00Z,15.5084,1.226705882352941,1.1706056616194864
2025-01-07T10:00:00Z,15.1682,1.3096898395721923,1.2495497863950047
2025-01-07T11:00:00Z,16.1225,1.0850053475935828,1.2676756045402204
2025-01-07T12:00:00Z,16.12020833333333,1.085204991087344,1.2806227407163981
2025-01-07T13:00:00Z,15.719833333333332,2.2414438502673795,1.5941669405192245
2025-01-07T14:00:00Z,15.719833333333332,2.2273115318416523,1.5618178829717293
2025-01-07T15:00:00Z,15.65375,2.051192556634304,1.5335510688836105
2025-01-07T16:00:00Z,14.504187577128752,1.9193843098311816,1.34
2025-01-07T17:00:00Z,14.708766666666666,3.0,4.621622574955908
2025-01-07T18:00:00Z,14.808860249697945,3.0,3.1522029830276015
2025-01-07T19:00:00Z,15.074375,2.7892852574352416,2.269217877094972
2025-01-07T20:00:00Z,15.54119850187266,2.557814113597246,2.269608938547486
2025-01-07T21:00:00Z,15.2275,2.2977754010695186,2.27080658436214
2025-01-07T22:00:00Z,14.911666666666665,2.24447504302926,2.482396653543307
2025-01-07T23:00:00Z,11.391727493917275,4.980611015490534,6.71770887166236
2025-01-08T00:00:00Z,11.392466585662213,5.078772805507746,6.716055363321799
2025-01-08T01:00:00Z,11.392466585662213,2.4430623885918004,7.2741630030436255
2025-01-08T02:00:00Z,11.486147438567263,2.4377629233511584,8.719262295081968
2025-01-08T03:00:00Z,11.750324189526184,2.2129948364888126,8.013489085948159
2025-01-08T04:00:00Z,11.42904019688269,5.424691910499139,7.720927835051546
2025-01-08T05:00:00Z,11.238743922204211,5.432523235800344,6.45767088607595
2025-01-08T06:00:00Z,11.86,5.623693404634581,6.156204130397678
2025-01-08T07:00:00Z,11.958497576736672,5.625971479500891,6.163588297497356
2025-01-08T08:00:00Z,11.755537656061216,5.595679144385026,5.99643108917871
2025-01-08T09:00:00Z,11.745871929118001,5.554973262032085,6.021281283045471
2025-01-08T10:00:00Z,11.732884843688169,5.639700534759358,6.034948889672189
2025-01-08T11:00:00Z,11.551171393341551,5.450244406196213,6.431036305956996
2025-01-08T12:00:00Z,11.8331425091352,5.437759036144579,6.398219950652098
2025-01-08T13:00:00Z,11.847525,5.581304812834225,6.41031018681706
2025-01-08T14:00:00Z,11.847525,5.915326586936523,6.726013394430737
2025-01-08T15:00:00Z,12.847614781634938,5.7576427480916035,6.461482621288921
2025-01-08T16:00:00Z,12.0,5.693007633587786,4.726083891434614
2025-01-08T17:00:00Z,13.226880530973451,2.7878045801526716,1.454251671524087
2025-01-08T18:00:00Z,12.062758361518226,3.1033312977099237,1.690228013029316
2025-01-08T19:00:00Z,12.028,2.8445836625059253,1.7057300807300808
2025-01-08T20:00:00Z,12.028,1.9792552645095016,1.7012203626220361
2025-01-08T21:00:00Z,12.064630846540394,1.2809871703492517,1.7042154976386217
2025-01-08T22:00:00Z,12.21675392670157,1.2721983294828505,1.773047285464098
2025-01-08T23:00:00Z,20.240295652173913,1.0,1.4436871508379887
2025-01-09T00:00:00Z,20.8707375,1.0,1.4473743016759777
2025-01-09T01:00:00Z,20.145375,1.0,1.4540782122905027
2025-01-09T02:00:00Z,20.576058333333332,1.0,1.7399605652316792
2025-01-09T03:00:00Z,20.225321739130433,1.0,1.7378639500492934
2025-01-09T04:00:00Z,21.4751875,1.0297280550774526,1.7378639500492934
2025-01-09T05:00:00Z,34.302,1.106394148020654,1.4856419529837253
2025-01-09T06:00:00Z,45.0,1.184122203098107,1.4800788695366414
2025-01-09T07:00:00Z,45.0,1.1847770154373929,1.5063923089897115
2025-01-09T08:00:00Z,47.68260869565218,1.1894975142045454,1.5034804497398893
2025-01-09T09:00:00Z,65.59130434782608,1.28898455529913,1.4938021689122576
2025-01-09T10:00:00Z,48.30086956521739,1.3151515151515152,1.3374958922116331
2025-01-09T11:00:00Z,67.19982608695652,1.5630659536541889,1.3112980611238907
2025-01-09T12:00:00Z,70.49166666666666,1.313903743315508,1.3422444955635884
2025-01-09T13:00:00Z,80.10208333333333,1.5590374331550803,1.4882527754056363
2025-01-09T14:00:00Z,82.84791666666668,3.132198473282443,1.418581971534001
2025-01-09T15:00:00Z,80.10208333333333,3.447480916030534,1.2641320293398532
2025-01-09T16:00:00Z,63.29565217391304,3.5728549618320606,1.1208324589017138
2025-01-09T17:00:00Z,45.90445,9.311473788328389,2.342864197530864
2025-01-09T18:00:00Z,86.67379166666667,7.068278622898318,2.175777777777778
2025-01-09T19:00:00Z,69.74835652173913,7.060869920026113,2.1545925925925924
2025-01-09T20:00:00Z,47.929560810810806,6.002323580034423,2.1574814814814816
2025-01-09T21:00:00Z,45.67695652173913,5.4770301015050755,2.1615555555555557
2025-01-09T22:00:00Z,47.84275,6.75,2.421468830059778
2025-01-09T23:00:00Z,24.18,6.742950474183351,3.36732249786142
2025-01-10T00:00:00Z,24.385,6.742952230417984,3.438385220663702
2025-01-10T01:00:00Z,24.385,6.752931155602389,4.310534722222222
2025-01-10T02:00:00Z,30.0,4.813361433087461,2.594592267135325
2025-01-10T03:00:00Z,28.372283333333332,6.091894977168949,3.4376345923773712
2025-01-10T04:00:00Z,25.0,6.059615384615385,2.520750955308191
2025-01-10T05:00:00Z,42.83478260869565,19.998529411764704,2.001830282861897
2025-01-10T06:00:00Z,43.15754347826087,45.6,2.0020090406830735
2025-01-10T07:00:00Z,51.35652173913043,46.43382352941176,1.5306015812994156
2025-01-10T08:00:00Z,42.541304347826085,47.520196078431375,2.0
2025-01-10T09:00:00Z,42.54782608695652,48.8439037433155,1.8664174031271243
2025-01-10T10:00:00Z,42.84782608695652,49.57194295900178,1.7016746411483252
2025-01-10T11:00:00Z,39.3447,36.84629946524064,1.6232868322558691
2025-01-10T12:00:00Z,39.3447,46.41182174688057,1.6361929371231696
2025-01-10T13:00:00Z,39.4226625,45.19779001598863,1.67533744433025
2025-01-10T14:00:00Z,39.4226625,41.34397590361446,1.6696474634565779
2025-01-10T15:00:00Z,37.984139130434784,39.50451496388029,1.6823822619456859
2025-01-10T16:00:00Z,38.09693043478261,42.689755430135115,1.520236869207003
2025-01-10T17:00:00Z,38.576925,5.648882315318196,1.626198347107438
2025-01-10T18:00:00Z,36.5551,5.618111587982833,1.7031545630385088
2025-01-10T19:00:00Z,36.474325,4.690344366432631,1.710559747324092
2025-01-10T20:00:00Z,36.64026666666666,3.812318302387268,2.0135559720565683
2025-01-10T21:00:00Z,35.63623490212411,3.2235166862317626,2.006719307182883
2025-01-10T22:00:00Z,35.38943333333333,2.9758292805634747,4.326887979861548
2025-01-10T23:00:00Z,18.3591,1.380952714535902,1.5101441677588465
2025-01-11T00:00:00Z,18.36358333333333,1.2622241681260944,1.5154404314430463
2025-01-11T01:00:00Z,18.368066666666664,1.3127408056042031,1.7204734693877552
2025-01-11T02:00:00Z,16.919,1.5211295971978984,1.7854693082169537
2025-01-11T03:00:00Z,18.07652173913043,1.3801803852889667,2.0499523960647412
2025-01-11T04:00:00Z,16.405565217391302,1.640410094637224,2.1070589164429
2025-01-11T05:00:00Z,15.057666666666666,3.3534104046242774,3.4518312101910826
2025-01-11T06:00:00Z,14.7997,5.042028058959332,4.753440366972477
2025-01-11T07:00:00Z,15.085533333333332,4.564373665480427,4.755733944954128
2025-01-11T08:00:00Z,15.085533333333332,4.957641711229947,4.609731876861966
2025-01-11T09:00:00Z,15.085533333333332,4.518131907308377,4.632185801350683
2025-01-11T10:00:00Z,14.7997,4.504356506238859,3.320572569906791
2025-01-11T11:00:00Z,15.274666666666667,4.491729055258467,3.4814875491480994
2025-01-11T12:00:00Z,15.274666666666667,4.473361853832442,3.4888597640891215
2025-01-11T13:00:00Z,15.274666666666667,4.511818181818182,3.317235636969192
2025-01-11T14:00:00Z,15.274666666666667,5.53249569707401,4.615945850914206
2025-01-11T15:00:00Z,15.510950080515295,5.366246056782335,4.599419831223629
2025-01-11T16:00:00Z,16.072725164282954,5.686469699513178,3.187341772151899
2025-01-11T17:00:00Z,16.130108739428113,1.3629090909090908,4.590706751054852
2025-01-11T18:00:00Z,16.131840515505434,1.36689415940626,4.583143459915612
2025-01-11T19:00:00Z,16.131840515505434,1.3843222548061256,4.584810126582278
2025-01-11T20:00:00Z,16.015175,1.243196847695734,4.471202046035805
2025-01-11T21:00:00Z,15.97727718724448,1.1855064750753948,4.452852034735229
2025-01-11T22:00:00Z,16.01748333333333,1.0761610785879012,4.610091743119265
2025-01-11T23:00:00Z,11.963109142166733,4.563262032085562,3.2675554040231845
2025-01-12T00:00:00Z,12.071868583162216,4.334242424242424,3.8701253761283847
2025-01-12T01:00:00Z,12.070607553366173,5.148663101604279,3.873257910854032
2025-01-12T02:00:00Z,12.108704706372343,4.3561942959001785,3.868167886940235
2025-01-12T03:00:00Z,12.254530809504631,5.17807486631016,3.8696928620452984
2025-01-12T04:00:00Z,12.3325,4.361497326203208,4.533472245655475
2025-01-12T05:00:00Z,13.386166666666666,1.0835593803786574,3.878868501529052
2025-01-12T06:00:00Z,13.49475,1.0235283993115318,3.5026930758988017
2025-01-12T07:00:00Z,13.68175,1.1433012048192772,3.709288971457524
2025-01-12T08:00:00Z,13.631933333333333,1.0887951807228915,3.8758257275701737
2025-01-12T09:00:00Z,13.660633333333331,1.1427951807228915,3.441138952164009
2025-01-12T10:00:00Z,13.670416666666666,1.1419928698752229,3.308563419761738
2025-01-12T11:00:00Z,13.778125,4.791101604278075,4.1728929621303825
2025-01-12T12:00:00Z,13.750416666666666,4.219070567986231,5.360332294911735
2025-01-12T13:00:00Z,13.779583333333331,4.0124578313253005,5.775379834254144
2025-01-12T14:00:00Z,14.108747514910537,4.466790839694656,5.40352733686067
2025-01-12T15:00:00Z,14.073325635103926,4.411311450381679,5.431159420289855
2025-01-12T16:00:00Z,14.080439814814815,4.354210687022901,6.169565217391304
2025-01-12T17:00:00Z,14.672001516300227,7.325457059456138,4.658086956521739
2025-01-12T18:00:00Z,13.705775895263764,7.335776128633272,4.330608695652174
2025-01-12T19:00:00Z,13.629440193314538,7.4227194492254736,4.278101449275362
2025-01-12T20:00:00Z,13.525473251028806,6.954618538324421,4.281550724637681
2025-01-12T21:00:00Z,13.58435,6.956754010695187,4.235906205923836
2025-01-12T22:00:00Z,13.650916666666665,6.835475935828876,5.204288485275965
2025-01-12T23:00:00Z,12.981775,1.5615241502683364,2.6365295629820054
2025-01-13T00:00:00Z,12.964825,1.4081484794275492,2.6336335242061426
2025-01-13T01:00:00Z,13.015675,1.3454382826475848,2.614276428327061
2025-01-13T02:00:00Z,13.000098199672667,1.5320286225402504,2.8039787161002403
2025-01-13T03:00:00Z,13.098899876390604,1.710254025044723,2.6280167836958386
2025-01-13T04:00:00Z,12.986483333333332,1.606726296958855,2.633861852433281
2025-01-13T05:00:00Z,12.543037307380372,5.727599284436494,9.166872029572259
2025-01-13T06:00:00Z,12.544139784946235,5.214597495527728,9.142240925828512
2025-01-13T07:00:00Z,12.545566666666666,5.215599284436494,11.549553384508023
2025-01-13T08:00:00Z,13.007733333333332,5.2532737030411445,10.016546283309957
2025-01-13T09:00:00Z,13.7944,5.176943005181347,8.247960372960373
2025-01-13T10:00:00Z,12.603790958108668,5.191865284974093,5.646098596147568
2025-01-13T11:00:00Z,14.221532056619484,3.518597495527728,3.2410656934306568
2025-01-13T12:00:00Z,16.2825,3.6135849731663687,3.63006600660066
2025-01-13T13:00:00Z,15.87125,3.525359570661896,2.8881534653465346
2025-01-13T14:00:00Z,16.827666666666666,3.7530637091394263,2.629037361157859
2025-01-13T15:00:00Z,16.6195375,3.7521108529704614,2.460337909186906
2025-01-13T16:00:00Z,16.246121739130434,3.7533431758530185,2.524806255430061
2025-01-13T17:00:00Z,20.241333333333333,3.0856528713506575,2.4748555419366136
2025-01-13T18:00:00Z,20.241333333333333,3.090529355149182,2.480844178684488
2025-01-13T19:00:00Z,24.8575,3.078947706127687,2.583806440620208
2025-01-13T20:00:00Z,25.154,2.756438687392055,2.8911340206185567
2025-01-13T21:00:00Z,25.418521739130433,2.588711571675302,2.646963190184049
2025-01-13T22:00:00Z,25.528739130434783,2.504116279069767,4.0838514651397775
2025-01-13T23:00:00Z,25.723478260869562,3.596901893287435,19.817147736976946
2025-01-14T00:00:00Z,79.35521739130435,3.621480206540447,16.556341348420556
2025-01-14T01:00:00Z,54.52913043478261,3.612848537005163,16.36386768447837
2025-01-14T02:00:00Z,83.79652173913043,3.623382099827883,19.140773620798985
2025-01-14T03:00:00Z,81.32913043478261,3.5929518072289155,19.75456874466268
2025-01-14T04:00:00Z,55.74391304347826,3.6101101359490624,18.72937293729373
2025-01-14T05:00:00Z,32.4527652173913,2.3427807486631016,5.029219600725953
2025-01-14T06:00:00Z,22.745217391304347,2.307518072289157,5.339164317691925
2025-01-14T07:00:00Z,18.735,2.2993528399311534,3.2664529914529914
2025-01-14T08:00:00Z,18.735,2.2974526678141136,3.275622119815668
2025-01-14T09:00:00Z,17.94,2.2631927710843374,3.262596548890715
2025-01-14T10:00:00Z,17.810975,2.2653838209982786,3.315609595793625
2025-01-14T11:00:00Z,14.268461538461539,2.987265060240964,3.3250082155767338
2025-01-14T12:00:00Z,15.9404,3.0314117647058825,3.335042735042735
2025-01-14T13:00:00Z,16.039941666666667,3.067166953528399,3.341669405192244
2025-01-14T14:00:00Z,16.0721625,3.0985043029259898,3.391015089163237
2025-01-14T15:00:00Z,14.311666666666666,3.0400462427745665,3.449460317460318
2025-01-14T16:00:00Z,14.311666666666666,2.955659539473684,3.4670617283950618
2025-01-14T17:00:00Z,15.022,2.5123856731691716,3.4697142857142858
2025-01-14T18:00:00Z,15.014,2.505236023844047,3.4647619047619047
2025-01-14T19:00:00Z,15.016,2.499721722049435,3.32805291005291
2025-01-14T20:00:00Z,15.016,2.1945133689839573,3.2840902872777016
2025-01-14T21:00:00Z,14.934333333333331,1.9155454545454544,3.28600512382579
2025-01-14T22:00:00Z,14.96525,1.515764705882353,3.2697011101622544
2025-01-14T23:00:00Z,16.039805036555645,3.029276292335116,2.7490090090090087
2025-01-15T00:00:00Z,15.46875,1.6588770053475936,3.025592258925592
2025-01-15T01:00:00Z,16.08125,2.0,3.016296296296296
2025-01-15T02:00:00Z,16.33032786885246,3.3088342245989306,2.744792396198099
2025-01-15T03:00:00Z,16.348148148148148,5.433511586452763,2.7191595797898946
2025-01-15T04:00:00Z,16.3302002451982,2.7237005347593586,2.6929619746497666
2025-01-15T05:00:00Z,15.424869565217392,6.685645438898451,1.68176088044022
2025-01-15T06:00:00Z,19.471304347826088,6.440915662650602,1.8050025012506252
2025-01-15T07:00:00Z,20.0,6.6573493975903615,1.8916208104052024
2025-01-15T08:00:00Z,20.0,7.189019607843138,1.6280807070201768
2025-01-15T09:00:00Z,20.0,6.850267379679144,1.630663997330664
2025-01-15T10:00:00Z,20.0,6.878181818181819,1.6291624958291624
2025-01-15T11:00:00Z,19.39446509706733,6.196299483648882,4.800303636970304
2025-01-15T12:00:00Z,19.401299756295696,6.19986230636833,3.0546096096096096
2025-01-15T13:00:00Z,18.589583333333334,6.196144578313253,1.7611778445111779
2025-01-15T14:00:00Z,18.645833333333332,6.276695352839932,2.428229376257545
2025-01-15T15:00:00Z,19.425,6.136007990677542,1.763770546796377
2025-01-15T16:00:00Z,19.3925,5.991512770137525,1.7217303822937624
2025-01-15T17:00:00Z,17.113916666666665,6.045644152093694,1.6493626299899362
2025-01-15T18:00:00Z,14.429791666666667,6.067522464698331,1.770776715316222
2025-01-15T19:00:00Z,14.272908204711616,6.124976015350176,1.7620093928212008
2025-01-15T20:00:00Z,14.345816409423232,6.40275387263339,1.7589589589589587
2025-01-15T21:00:00Z,14.216812749003983,6.266526678141136,1.7591925258591925
2025-01-15T22:00:00Z,14.308285946385052,6.411683014971605,7.561678736010533
